,date,price
2497,8/26/83,1.3189
2498,8/29/83,1.3023
2499,8/30/83,1.3043
2500,8/31/83,1.3026
2501,9/1/83,1.2985
2502,9/2/83,1.3035
2503,9/6/83,1.2995
2504,9/7/83,1.291
2505,9/8/83,1.2935
2506,9/9/83,1.302
2507,9/12/83,1.3065
2508,9/13/83,1.315
2509,9/14/83,1.301
2510,9/15/83,1.316
2511,9/16/83,1.319
2512,9/19/83,1.3275
2513,9/20/83,1.3325
2514,9/21/83,1.329
2515,9/22/83,1.3395
2516,9/23/83,1.339
2517,9/26/83,1.326
2518,9/27/83,1.3355
2519,9/28/83,1.357
2520,9/29/83,1.3545
2521,9/30/83,1.365
2522,10/3/83,1.379
2523,10/4/83,1.41
2524,10/5/83,1.4125
2525,10/6/83,1.439
2526,10/7/83,1.411
2527,10/10/83,1.439
2528,10/11/83,1.4275
2529,10/12/83,1.4375
2530,10/13/83,1.4295
2531,10/14/83,1.433
2532,10/17/83,1.4385
2533,10/18/83,1.425
2534,10/19/83,1.42
2535,10/20/83,1.4215
2536,10/21/83,1.4275
2537,10/24/83,1.4355
2538,10/25/83,1.4325
2539,10/26/83,1.4295
2540,10/27/83,1.3955
2541,10/28/83,1.391
2542,10/31/83,1.4155
2543,11/1/83,1.409
2544,11/2/83,1.4335
2545,11/3/83,1.44
2546,11/4/83,1.4435
2547,11/7/83,1.452
2548,11/8/83,1.481
2549,11/9/83,1.4715
2550,11/10/83,1.4855
2551,11/11/83,1.494
2552,11/14/83,1.482
2553,11/15/83,1.4835
2554,11/16/83,1.4785
2555,11/17/83,1.4665
2556,11/18/83,1.491
2557,11/21/83,1.4925
2558,11/22/83,1.4885
2559,11/23/83,1.496
2560,11/25/83,1.4878
2561,11/28/83,1.4737
2562,11/29/83,1.4683
2563,11/30/83,1.4536
2564,12/1/83,1.465
2565,12/2/83,1.469
2566,12/5/83,1.463
2567,12/6/83,1.469
2568,12/7/83,1.475
2569,12/8/83,1.463
2570,12/9/83,1.4855
2571,12/12/83,1.489
2572,12/13/83,1.496
2573,12/14/83,1.49
2574,12/15/83,1.477
2575,12/16/83,1.4865
2576,12/19/83,1.472
2577,12/20/83,1.442
2578,12/21/83,1.421
2579,12/22/83,1.419
2580,12/23/83,1.4215
2581,12/27/83,1.423
2582,12/28/83,1.401
2583,12/29/83,1.387
2584,12/30/83,1.388
2585,1/3/84,1.378
2586,1/4/84,1.3935
2587,1/5/84,1.412
2588,1/6/84,1.4065
2589,1/9/84,1.401
2590,1/10/84,1.4105
2591,1/11/84,1.3975
2592,1/12/84,1.4115
2593,1/13/84,1.4235
2594,1/16/84,1.4165
2595,1/17/84,1.415
2596,1/18/84,1.42
2597,1/19/84,1.4275
2598,1/20/84,1.4475
2599,1/23/84,1.4585
2600,1/24/84,1.4395
2601,1/25/84,1.443
2602,1/26/84,1.4325
2603,1/27/84,1.4355
2604,1/30/84,1.426
2605,1/31/84,1.4245
2606,2/1/84,1.4345
2607,2/2/84,1.4375
2608,2/3/84,1.434
2609,2/6/84,1.4275
2610,2/7/84,1.399
2611,2/8/84,1.3965
2612,2/9/84,1.4095
2613,2/10/84,1.428
2614,2/13/84,1.435
2615,2/14/84,1.45
2616,2/15/84,1.455
2617,2/16/84,1.472
2618,2/17/84,1.4685
2619,2/21/84,1.4575
2620,2/22/84,1.465
2621,2/23/84,1.477
2622,2/24/84,1.4699
2623,2/27/84,1.4618
2624,2/28/84,1.4442
2625,2/29/84,1.4557
2626,3/1/84,1.4555
2627,3/2/84,1.459
2628,3/5/84,1.468
2629,3/6/84,1.472
2630,3/7/84,1.442
2631,3/8/84,1.4505
2632,3/9/84,1.437
2633,3/12/84,1.433
2634,3/13/84,1.444
2635,3/14/84,1.426
2636,3/15/84,1.451
2637,3/16/84,1.447
2638,3/19/84,1.442
2639,3/20/84,1.449
2640,3/21/84,1.469
2641,3/22/84,1.468
2642,3/23/84,1.4785
2643,3/26/84,1.493
2644,3/27/84,1.4825
2645,3/28/84,1.4885
2646,3/29/84,1.511
2647,3/30/84,1.5135
2648,4/2/84,1.4935
2649,4/3/84,1.5115
2650,4/4/84,1.506
2651,4/5/84,1.507
2652,4/6/84,1.509
2653,4/9/84,1.5065
2654,4/10/84,1.5005
2655,4/11/84,1.4995
2656,4/12/84,1.485
2657,4/13/84,1.4715
2658,4/16/84,1.4945
2659,4/17/84,1.512
2660,4/18/84,1.532
2661,4/19/84,1.539
2662,4/23/84,1.533
2663,4/24/84,1.515
2664,4/25/84,1.4901
2665,4/26/84,1.4938
2666,4/27/84,1.4977
2667,4/30/84,1.4816
2668,5/1/84,1.4695
2669,5/2/84,1.4635
2670,5/3/84,1.4765
2671,5/4/84,1.4855
2672,5/7/84,1.4865
2673,5/8/84,1.492
2674,5/9/84,1.4815
2675,5/10/84,1.5045
2676,5/11/84,1.5175
2677,5/14/84,1.5135
2678,5/15/84,1.5095
2679,5/16/84,1.5015
2680,5/17/84,1.5085
2681,5/18/84,1.544
2682,5/21/84,1.5645
2683,5/22/84,1.546
2684,5/23/84,1.5225
2685,5/24/84,1.508
2686,5/25/84,1.4505
2687,5/29/84,1.419
2688,5/30/84,1.4425
2689,5/31/84,1.4435
2690,6/1/84,1.4595
2691,6/4/84,1.429
2692,6/5/84,1.4415
2693,6/6/84,1.4475
2694,6/7/84,1.488
2695,6/8/84,1.4625
2696,6/11/84,1.4675
2697,6/12/84,1.4665
2698,6/13/84,1.4625
2699,6/14/84,1.465
2700,6/15/84,1.474
2701,6/18/84,1.463
2702,6/19/84,1.4455
2703,6/20/84,1.461
2704,6/21/84,1.469
2705,6/22/84,1.4715
2706,6/25/84,1.462
2707,6/26/84,1.476
2708,6/27/84,1.5061
2709,6/28/84,1.4777
2710,6/29/84,1.4402
2711,7/2/84,1.449
2712,7/3/84,1.4385
2713,7/5/84,1.448
2714,7/6/84,1.44
2715,7/9/84,1.425
2716,7/10/84,1.423
2717,7/11/84,1.3955
2718,7/12/84,1.3995
2719,7/13/84,1.3985
2720,7/16/84,1.4085
2721,7/17/84,1.4175
2722,7/18/84,1.4115
2723,7/19/84,1.409
2724,7/20/84,1.4205
2725,7/23/84,1.437
2726,7/24/84,1.405
2727,7/25/84,1.4125
2728,7/26/84,1.3845
2729,7/27/84,1.394
2730,7/30/84,1.3895
2731,7/31/84,1.39
2732,8/1/84,1.403
2733,8/2/84,1.401
2734,8/3/84,1.4075
2735,8/6/84,1.398
2736,8/7/84,1.405
2737,8/8/84,1.417
2738,8/9/84,1.4435
2739,8/10/84,1.452
2740,8/13/84,1.453
2741,8/14/84,1.47
2742,8/15/84,1.453
2743,8/16/84,1.4485
2744,8/17/84,1.465
2745,8/20/84,1.456
2746,8/21/84,1.4695
2747,8/22/84,1.4775
2748,8/23/84,1.488
2749,8/24/84,1.4765
2750,8/27/84,1.5745
2751,8/28/84,1.5139
2752,8/29/84,1.4944
2753,8/30/84,1.5012
2754,8/31/84,1.474
2755,9/4/84,1.4525
2756,9/5/84,1.448
2757,9/6/84,1.4465
2758,9/7/84,1.4385
2759,9/10/84,1.4235
2760,9/11/84,1.406
2761,9/12/84,1.396
2762,9/13/84,1.411
2763,9/14/84,1.39
2764,9/17/84,1.376
2765,9/18/84,1.3795
2766,9/19/84,1.3875
2767,9/20/84,1.3875
2768,9/21/84,1.3955
2769,9/24/84,1.3745
2770,9/25/84,1.371
2771,9/26/84,1.3505
2772,9/27/84,1.362
2773,9/28/84,1.3595
2774,10/1/84,1.3355
2775,10/2/84,1.3435
2776,10/3/84,1.341
2777,10/4/84,1.349
2778,10/5/84,1.3435
2779,10/8/84,1.344
2780,10/9/84,1.3485
2781,10/10/84,1.3645
2782,10/11/84,1.3435
2783,10/12/84,1.355
2784,10/15/84,1.3635
2785,10/16/84,1.3655
2786,10/17/84,1.37
2787,10/18/84,1.3535
2788,10/19/84,1.3565
2789,10/22/84,1.355
2790,10/23/84,1.3525
2791,10/24/84,1.3655
2792,10/25/84,1.3615
2793,10/26/84,1.364
2794,10/29/84,1.361
2795,10/30/84,1.3645
2796,10/31/84,1.3865
2797,11/1/84,1.387
2798,11/2/84,1.3865
2799,11/5/84,1.3875
2800,11/6/84,1.3975
2801,11/7/84,1.408
2802,11/8/84,1.411
2803,11/9/84,1.407
2804,11/12/84,1.4355
2805,11/13/84,1.437
2806,11/14/84,1.4405
2807,11/15/84,1.439
2808,11/16/84,1.4255
2809,11/19/84,1.4135
2810,11/20/84,1.4125
2811,11/21/84,1.3985
2812,11/23/84,1.3895
2813,11/26/84,1.4045
2814,11/27/84,1.3867
2815,11/28/84,1.3869
2816,11/29/84,1.3778
2817,11/30/84,1.3717
2818,12/3/84,1.3675
2819,12/4/84,1.3905
2820,12/5/84,1.382
2821,12/6/84,1.388
2822,12/7/84,1.3855
2823,12/10/84,1.3795
2824,12/11/84,1.3945
2825,12/12/84,1.4035
2826,12/13/84,1.393
2827,12/14/84,1.3905
2828,12/17/84,1.4145
2829,12/18/84,1.3865
2830,12/19/84,1.401
2831,12/20/84,1.4055
2832,12/21/84,1.412
2833,12/26/84,1.406
2834,12/27/84,1.4205
2835,12/28/84,1.425
2836,12/31/84,1.4225
2837,1/2/85,1.416
2838,1/3/85,1.427
2839,1/4/85,1.4305
2840,1/7/85,1.422
2841,1/8/85,1.424
2842,1/9/85,1.4345
2843,1/10/85,1.4285
2844,1/11/85,1.4265
2845,1/14/85,1.43
2846,1/15/85,1.45
2847,1/16/85,1.4485
2848,1/17/85,1.4625
2849,1/18/85,1.4825
2850,1/21/85,1.4835
2851,1/22/85,1.497
2852,1/23/85,1.5025
2853,1/24/85,1.5095
2854,1/25/85,1.511
2855,1/28/85,1.497
2856,1/29/85,1.485
2857,1/30/85,1.4765
2858,1/31/85,1.5005
2859,2/1/85,1.5085
2860,2/4/85,1.5305
2861,2/5/85,1.5205
2862,2/6/85,1.4995
2863,2/7/85,1.484
2864,2/8/85,1.459
2865,2/11/85,1.458
2866,2/12/85,1.446
2867,2/13/85,1.4335
2868,2/14/85,1.442
2869,2/15/85,1.4425
2870,2/19/85,1.423
2871,2/20/85,1.418
2872,2/21/85,1.43
2873,2/22/85,1.438
2874,2/25/85,1.4238
2875,2/26/85,1.4246
2876,2/27/85,1.4139
2877,2/28/85,1.3988
2878,3/1/85,1.4055
2879,3/4/85,1.416
2880,3/5/85,1.4165
2881,3/6/85,1.4235
2882,3/7/85,1.4395
2883,3/8/85,1.45
2884,3/11/85,1.4485
2885,3/12/85,1.4435
2886,3/13/85,1.4275
2887,3/14/85,1.421
2888,3/15/85,1.4275
2889,3/18/85,1.4445
2890,3/19/85,1.437
2891,3/20/85,1.439
2892,3/21/85,1.4545
2893,3/22/85,1.453
2894,3/25/85,1.46
2895,3/26/85,1.4455
2896,3/27/85,1.4305
2897,3/28/85,1.4255
2898,3/29/85,1.4445
2899,4/1/85,1.439
2900,4/2/85,1.449
2901,4/3/85,1.442
2902,4/4/85,1.4335
2903,4/8/85,1.431
2904,4/9/85,1.433
2905,4/10/85,1.4355
2906,4/11/85,1.412
2907,4/12/85,1.4
2908,4/15/85,1.393
2909,4/16/85,1.4005
2910,4/17/85,1.395
2911,4/18/85,1.406
2912,4/19/85,1.421
2913,4/22/85,1.4515
2914,4/23/85,1.44
2915,4/24/85,1.46
2916,4/25/85,1.4598
2917,4/26/85,1.4614
2918,4/29/85,1.4736
2919,4/30/85,1.4568
2920,5/1/85,1.4685
2921,5/2/85,1.4615
2922,5/3/85,1.466
2923,5/6/85,1.4625
2924,5/7/85,1.442
2925,5/8/85,1.43
2926,5/9/85,1.434
2927,5/10/85,1.4485
2928,5/13/85,1.444
2929,5/14/85,1.4385
2930,5/15/85,1.434
2931,5/16/85,1.433
2932,5/17/85,1.4415
2933,5/20/85,1.461
2934,5/21/85,1.456
2935,5/22/85,1.464
2936,5/23/85,1.466
2937,5/24/85,1.4615
2938,5/28/85,1.4465
2939,5/29/85,1.4425
2940,5/30/85,1.446
2941,5/31/85,1.441
2942,6/3/85,1.448
2943,6/4/85,1.4295
2944,6/5/85,1.4515
2945,6/6/85,1.4415
2946,6/7/85,1.49
2947,6/10/85,1.4705
2948,6/11/85,1.453
2949,6/12/85,1.467
2950,6/13/85,1.479
2951,6/14/85,1.4685
2952,6/17/85,1.452
2953,6/18/85,1.4535
2954,6/19/85,1.443
2955,6/20/85,1.4155
2956,6/21/85,1.411
2957,6/24/85,1.399
2958,6/25/85,1.4093
2959,6/26/85,1.419
2960,6/27/85,1.4327
2961,6/28/85,1.431
2962,7/1/85,1.4215
2963,7/2/85,1.417
2964,7/3/85,1.3975
2965,7/8/85,1.4105
2966,7/9/85,1.391
2967,7/10/85,1.431
2968,7/11/85,1.4105
2969,7/12/85,1.3705
2970,7/15/85,1.355
2971,7/16/85,1.3665
2972,7/17/85,1.363
2973,7/18/85,1.3565
2974,7/19/85,1.364
2975,7/22/85,1.355
2976,7/23/85,1.313
2977,7/24/85,1.3315
2978,7/25/85,1.3325
2979,7/26/85,1.3415
2980,7/29/85,1.336
2981,7/30/85,1.328
2982,7/31/85,1.335
2983,8/1/85,1.3415
2984,8/2/85,1.342
2985,8/5/85,1.3245
2986,8/6/85,1.329
2987,8/7/85,1.3335
2988,8/8/85,1.3465
2989,8/9/85,1.347
2990,8/12/85,1.334
2991,8/13/85,1.3425
2992,8/14/85,1.356
2993,8/15/85,1.3505
2994,8/16/85,1.3585
2995,8/19/85,1.3605
2996,8/20/85,1.363
2997,8/21/85,1.34
2998,8/22/85,1.3495
2999,8/23/85,1.351
3000,8/26/85,1.3585
3001,8/27/85,1.3804
3002,8/28/85,1.3847
3003,8/29/85,1.3687
3004,8/30/85,1.3809
3005,9/3/85,1.383
3006,9/4/85,1.366
3007,9/5/85,1.3675
3008,9/6/85,1.3695
3009,9/9/85,1.354
3010,9/10/85,1.3545
3011,9/11/85,1.356
3012,9/12/85,1.3575
3013,9/13/85,1.356
3014,9/16/85,1.3685
3015,9/17/85,1.3895
3016,9/18/85,1.382
3017,9/19/85,1.3785
3018,9/20/85,1.3835
3019,9/23/85,1.3705
3020,9/24/85,1.3715
3021,9/25/85,1.3845
3022,9/26/85,1.382
3023,9/30/85,1.38
3024,10/1/85,1.3505
3025,10/2/85,1.3745
3026,10/3/85,1.376
3027,10/4/85,1.3725
3028,10/7/85,1.387
3029,10/8/85,1.393
3030,10/9/85,1.3935
3031,10/10/85,1.4165
3032,10/11/85,1.415
3033,10/15/85,1.4205
3034,10/16/85,1.432
3035,10/17/85,1.4395
3036,10/18/85,1.44
3037,10/21/85,1.4365
3038,10/22/85,1.441
3039,10/23/85,1.471
3040,10/24/85,1.536
3041,10/25/85,1.5275
3042,10/28/85,1.5895
3043,10/29/85,1.5255
3044,10/30/85,1.577
3045,10/31/85,1.6155
3046,11/1/85,1.676
3047,11/4/85,1.6145
3048,11/5/85,1.585
3049,11/6/85,1.5635
3050,11/7/85,1.5875
3051,11/8/85,1.54
3052,11/11/85,1.58
3053,11/12/85,1.58
3054,11/13/85,1.5395
3055,11/14/85,1.5735
3056,11/15/85,1.5695
3057,11/18/85,1.5565
3058,11/19/85,1.5695
3059,11/20/85,1.595
3060,11/21/85,1.5985
3061,11/22/85,1.595
3062,11/25/85,1.5959
3063,11/26/85,1.6044
3064,11/27/85,1.6257
3065,11/29/85,1.6789
3066,12/2/85,1.7255
3067,12/3/85,1.7515
3068,12/4/85,1.7425
3069,12/5/85,1.7825
3070,12/6/85,1.8225
3071,12/9/85,1.8295
3072,12/10/85,1.8895
3073,12/11/85,1.8395
3074,12/12/85,1.8995
3075,12/13/85,1.9595
3076,12/16/85,2.0195
3077,12/17/85,2.0795
3078,12/18/85,2.1205
3079,12/19/85,2.257
3080,12/20/85,2.408
3081,12/23/85,2.4665
3082,12/26/85,2.396
3083,12/27/85,2.221
3084,12/30/85,2.318
3085,12/31/85,2.413
3086,1/2/86,2.5855
3087,1/3/86,2.559
3088,1/6/86,2.6165
3089,1/7/86,2.7345
3090,1/8/86,2.64
3091,1/9/86,2.6035
3092,1/10/86,2.675
3093,1/13/86,2.442
3094,1/14/86,2.574
3095,1/15/86,2.3805
3096,1/16/86,2.342
3097,1/17/86,2.342
3098,1/20/86,2.3815
3099,1/21/86,2.3115
3100,1/22/86,2.323
3101,1/23/86,2.3235
3102,1/24/86,2.3045
3103,1/27/86,2.3725
3104,1/28/86,2.2205
3105,1/29/86,2.0865
3106,1/30/86,2.076
3107,1/31/86,2.1445
3108,2/3/86,2.099
3109,2/4/86,2.0565
3110,2/5/86,2.261
3111,2/6/86,2.1925
3112,2/7/86,2.3025
3113,2/10/86,2.3345
3114,2/11/86,2.357
3115,2/12/86,2.328
3116,2/13/86,2.1795
3117,2/14/86,2.1235
3118,2/18/86,2.345
3119,2/19/86,2.3585
3120,2/20/86,2.382
3121,2/21/86,2.3995
3122,2/24/86,2.5415
3123,2/25/86,2.5028
3124,2/26/86,2.4773
3125,2/27/86,2.5124
3126,2/28/86,2.4629
3127,3/3/86,2.368
3128,3/4/86,2.539
3129,3/5/86,2.4875
3130,3/6/86,2.544
3131,3/7/86,2.504
3132,3/10/86,2.5135
3133,3/11/86,2.5635
3134,3/12/86,2.529
3135,3/13/86,2.5165
3136,3/14/86,2.4875
3137,3/17/86,2.3895
3138,3/18/86,2.4275
3139,3/19/86,2.446
3140,3/20/86,2.4585
3141,3/21/86,2.4125
3142,3/24/86,2.326
3143,3/25/86,2.3405
3144,3/26/86,2.3765
3145,3/27/86,2.45
3146,3/31/86,2.464
3147,4/1/86,2.37
3148,4/2/86,2.3225
3149,4/3/86,2.2595
3150,4/4/86,2.2325
3151,4/7/86,2.286
3152,4/8/86,2.269
3153,4/9/86,2.242
3154,4/10/86,2.2795
3155,4/11/86,2.3225
3156,4/14/86,2.275
3157,4/15/86,2.261
3158,4/16/86,2.2525
3159,4/17/86,2.2765
3160,4/18/86,2.3
3161,4/21/86,2.29
3162,4/22/86,2.314
3163,4/23/86,2.36
3164,4/24/86,2.39
3165,4/25/86,2.3536
3166,4/28/86,2.3684
3167,4/29/86,2.3702
3168,4/30/86,2.3241
3169,5/1/86,2.346
3170,5/2/86,2.356
3171,5/5/86,2.3485
3172,5/6/86,2.2795
3173,5/7/86,2.254
3174,5/8/86,2.243
3175,5/9/86,2.246
3176,5/12/86,2.1485
3177,5/13/86,2.1615
3178,5/14/86,2.2005
3179,5/15/86,2.2085
3180,5/16/86,2.2025
3181,5/19/86,2.0995
3182,5/20/86,2.0515
3183,5/21/86,2.1455
3184,5/22/86,2.1075
3185,5/23/86,2.0805
3186,5/27/86,2.039
3187,5/28/86,2.0425
3188,5/29/86,1.925
3189,5/30/86,1.88
3190,6/2/86,1.8445
3191,6/3/86,1.8885
3192,6/4/86,1.907
3193,6/5/86,1.9455
3194,6/6/86,1.9355
3195,6/9/86,1.8345
3196,6/10/86,1.831
3197,6/11/86,1.7805
3198,6/12/86,1.8185
3199,6/13/86,1.833
3200,6/16/86,1.7735
3201,6/17/86,1.8005
3202,6/18/86,1.8755
3203,6/19/86,1.875
3204,6/20/86,1.837
3205,6/23/86,1.758
3206,6/24/86,1.684
3207,6/25/86,1.637
3208,6/26/86,1.6853
3209,6/27/86,1.6598
3210,6/30/86,1.6874
3211,7/1/86,1.7175
3212,7/2/86,1.6375
3213,7/7/86,1.643
3214,7/8/86,1.638
3215,7/9/86,1.6455
3216,7/10/86,1.668
3217,7/11/86,1.726
3218,7/14/86,1.819
3219,7/15/86,1.8275
3220,7/16/86,1.854
3221,7/17/86,1.8495
3222,7/18/86,1.8445
3223,7/21/86,1.848
3224,7/22/86,1.8735
3225,7/23/86,1.858
3226,7/24/86,1.861
3227,7/25/86,1.882
3228,7/28/86,1.871
3229,7/29/86,1.856
3230,7/30/86,1.8035
3231,7/31/86,1.6945
3232,8/1/86,1.6495
3233,8/4/86,1.623
3234,8/5/86,1.5635
3235,8/6/86,1.6175
3236,8/7/86,1.631
3237,8/8/86,1.694
3238,8/11/86,1.709
3239,8/12/86,1.5995
3240,8/13/86,1.664
3241,8/14/86,1.6345
3242,8/15/86,1.6945
3243,8/18/86,1.785
3244,8/19/86,1.82
3245,8/20/86,1.8275
3246,8/21/86,1.8535
3247,8/22/86,1.9605
3248,8/25/86,2.0275
3249,8/26/86,1.9648
3250,8/27/86,2.0288
3251,8/28/86,2.006
3252,8/29/86,2.0383
3253,9/2/86,2.021
3254,9/3/86,2.0075
3255,9/4/86,2.033
3256,9/5/86,2.033
3257,9/8/86,2.008
3258,9/9/86,1.972
3259,9/10/86,2.012
3260,9/11/86,2.023
3261,9/12/86,2.001
3262,9/15/86,2.0
3263,9/16/86,2.0985
3264,9/17/86,2.098
3265,9/18/86,2.099
3266,9/19/86,2.1295
3267,9/22/86,2.14
3268,9/23/86,2.1665
3269,9/24/86,2.1215
3270,9/25/86,2.121
3271,9/26/86,2.062
3272,9/29/86,2.055
3273,9/30/86,2.0135
3274,10/1/86,1.9195
3275,10/2/86,1.952
3276,10/3/86,1.934
3277,10/6/86,1.979
3278,10/7/86,2.0535
3279,10/8/86,2.0135
3280,10/9/86,1.9375
3281,10/10/86,1.8035
3282,10/13/86,1.864
3283,10/14/86,1.798
3284,10/15/86,1.852
3285,10/16/86,1.811
3286,10/17/86,1.764
3287,10/20/86,1.6805
3288,10/21/86,1.7285
3289,10/22/86,1.726
3290,10/23/86,1.7615
3291,10/24/86,1.8065
3292,10/27/86,1.802
3293,10/28/86,1.77
3294,10/29/86,1.7
3295,10/30/86,1.7205
3296,10/31/86,1.737
3297,11/3/86,1.7995
3298,11/4/86,1.737
3299,11/5/86,1.719
3300,11/6/86,1.736
3301,11/7/86,1.759
3302,11/10/86,1.721
3303,11/11/86,1.6525
3304,11/12/86,1.671
3305,11/13/86,1.634
3306,11/14/86,1.5805
3307,11/17/86,1.4795
3308,11/18/86,1.477
3309,11/19/86,1.485
3310,11/20/86,1.466
3311,11/21/86,1.4978
3312,11/24/86,1.537
3313,11/25/86,1.5056
3314,11/26/86,1.5029
3315,12/1/86,1.456
3316,12/2/86,1.4825
3317,12/3/86,1.472
3318,12/4/86,1.492
3319,12/5/86,1.4325
3320,12/8/86,1.405
3321,12/9/86,1.3795
3322,12/10/86,1.406
3323,12/11/86,1.413
3324,12/12/86,1.4
3325,12/15/86,1.4105
3326,12/16/86,1.406
3327,12/17/86,1.385
3328,12/18/86,1.372
3329,12/19/86,1.398
3330,12/22/86,1.3875
3331,12/23/86,1.372
3332,12/24/86,1.371
3333,12/29/86,1.3375
3334,12/30/86,1.326
3335,12/31/86,1.3685
3336,1/5/87,1.325
3337,1/6/87,1.337
3338,1/7/87,1.329
3339,1/8/87,1.34
3340,1/9/87,1.3295
3341,1/12/87,1.274
3342,1/13/87,1.271
3343,1/14/87,1.256
3344,1/15/87,1.2325
3345,1/16/87,1.222
3346,1/19/87,1.2325
3347,1/20/87,1.242
3348,1/21/87,1.244
3349,1/22/87,1.264
3350,1/23/87,1.2695
3351,1/26/87,1.2445
3352,1/27/87,1.2475
3353,1/28/87,1.279
3354,1/29/87,1.241
3355,1/30/87,1.24
3356,2/2/87,1.252
3357,2/3/87,1.2405
3358,2/4/87,1.252
3359,2/5/87,1.259
3360,2/6/87,1.2655
3361,2/9/87,1.229
3362,2/10/87,1.228
3363,2/11/87,1.234
3364,2/12/87,1.2375
3365,2/13/87,1.23
3366,2/17/87,1.1505
3367,2/18/87,1.1325
3368,2/19/87,1.1745
3369,2/20/87,1.203
3370,2/23/87,1.2565
3371,2/24/87,1.2567
3372,2/25/87,1.262
3373,2/26/87,1.2918
3374,2/27/87,1.2884
3375,3/2/87,1.236
3376,3/3/87,1.0805
3377,3/4/87,1.0695
3378,3/5/87,1.047
3379,3/6/87,1.066
3380,3/9/87,1.069
3381,3/10/87,1.0845
3382,3/11/87,1.074
3383,3/12/87,1.0695
3384,3/13/87,1.042
3385,3/16/87,1.0405
3386,3/17/87,1.0335
3387,3/18/87,1.0305
3388,3/19/87,1.047
3389,3/20/87,1.0485
3390,3/23/87,1.0625
3391,3/24/87,1.0595
3392,3/25/87,1.051
3393,3/26/87,1.0395
3394,3/27/87,1.048
3395,3/30/87,1.043
3396,3/31/87,1.0005
3397,4/1/87,0.993
3398,4/2/87,1.01
3399,4/3/87,1.0095
3400,4/6/87,1.0205
3401,4/7/87,1.0425
3402,4/8/87,1.0765
3403,4/9/87,1.061
3404,4/10/87,1.0625
3405,4/13/87,1.0995
3406,4/14/87,1.135
3407,4/15/87,1.1175
3408,4/16/87,1.1105
3409,4/20/87,1.1415
3410,4/21/87,1.1425
3411,4/22/87,1.139
3412,4/23/87,1.164
3413,4/24/87,1.1825
3414,4/27/87,1.1596
3415,4/28/87,1.1775
3416,4/29/87,1.2172
3417,4/30/87,1.203
3418,5/1/87,1.202
3419,5/4/87,1.217
3420,5/5/87,1.206
3421,5/6/87,1.1585
3422,5/7/87,1.165
3423,5/8/87,1.164
3424,5/11/87,1.2275
3425,5/12/87,1.2375
3426,5/13/87,1.2375
3427,5/14/87,1.2345
3428,5/15/87,1.25
3429,5/18/87,1.2355
3430,5/19/87,1.246
3431,5/20/87,1.2415
3432,5/21/87,1.234
3433,5/22/87,1.2295
3434,5/26/87,1.188
3435,5/27/87,1.2075
3436,5/28/87,1.215
3437,5/29/87,1.1945
3438,6/1/87,1.1445
3439,6/2/87,1.1425
3440,6/3/87,1.1375
3441,6/4/87,1.1095
3442,6/5/87,1.101
3443,6/8/87,1.119
3444,6/9/87,1.1225
3445,6/10/87,1.122
3446,6/11/87,1.13
3447,6/12/87,1.1205
3448,6/15/87,1.0825
3449,6/16/87,1.068
3450,6/17/87,1.051
3451,6/18/87,1.0405
3452,6/19/87,1.0375
3453,6/22/87,1.0225
3454,6/23/87,1.0615
3455,6/24/87,1.0425
3456,6/25/87,1.0347
3457,6/26/87,1.0403
3458,6/29/87,1.0543
3459,6/30/87,1.055
3460,7/1/87,1.0565
3461,7/2/87,1.0465
3462,7/6/87,0.999
3463,7/7/87,1.0055
3464,7/8/87,1.0155
3465,7/9/87,1.0275
3466,7/10/87,1.0255
3467,7/13/87,1.0505
3468,7/14/87,1.048
3469,7/15/87,1.03
3470,7/16/87,1.037
3471,7/17/87,1.0615
3472,7/20/87,1.051
3473,7/21/87,1.041
3474,7/22/87,1.0465
3475,7/23/87,1.0695
3476,7/24/87,1.0655
3477,7/27/87,1.039
3478,7/28/87,1.0255
3479,7/29/87,1.016
3480,7/30/87,1.0295
3481,7/31/87,1.0155
3482,8/3/87,1.0335
3483,8/4/87,1.0455
3484,8/5/87,1.037
3485,8/6/87,1.0485
3486,8/7/87,1.06
3487,8/10/87,1.038
3488,8/11/87,1.033
3489,8/12/87,1.048
3490,8/13/87,1.0345
3491,8/14/87,1.034
3492,8/17/87,1.0335
3493,8/18/87,1.021
3494,8/19/87,1.0195
3495,8/20/87,1.04
3496,8/21/87,1.0485
3497,8/24/87,1.045
3498,8/25/87,1.114
3499,8/26/87,1.1174
3500,8/27/87,1.1328
3501,8/28/87,1.1487
3502,8/31/87,1.1797
3503,9/1/87,1.1775
3504,9/2/87,1.184
3505,9/3/87,1.1615
3506,9/4/87,1.168
3507,9/8/87,1.1555
3508,9/9/87,1.1865
3509,9/10/87,1.177
3510,9/11/87,1.1735
3511,9/14/87,1.156
3512,9/15/87,1.142
3513,9/16/87,1.1435
3514,9/17/87,1.157
3515,9/18/87,1.1635
3516,9/21/87,1.155
3517,9/22/87,1.118
3518,9/23/87,1.1225
3519,9/24/87,1.128
3520,9/25/87,1.148
3521,9/28/87,1.1495
3522,9/29/87,1.158
3523,9/30/87,1.1275
3524,10/1/87,1.1705
3525,10/2/87,1.1905
3526,10/5/87,1.247
3527,10/6/87,1.2385
3528,10/7/87,1.239
3529,10/8/87,1.2485
