county_fips,dem_share_2000,dem_share_2004,dem_share_2008,dem_share_2012,dem_share_2016,dem_share_2020,dem_share_2024,total_votes_2000,total_votes_2004,total_votes_2008,total_votes_2012,total_votes_2016,total_votes_2020,total_votes_2024
31165,0.13480055020632736,0.15375,0.1625,0.1393103448275862,0.11621233859397417,0.10084033613445378,0.1142433234421365,752.0,809.0,732.0,739.0,736.0,729.0,678.0
31167,0.20876826722338204,0.20566593083149373,0.2715746421267894,0.23956301209520095,0.16013824884792627,0.17200129324280633,0.16248348745046234,2486.0,2745.0,2495.0,2644.0,2801.0,3161.0,3064.0
31169,0.2814535481659239,0.2691088411412469,0.32962821004216175,0.2797847809377402,0.19568627450980391,0.21282401091405184,0.1927710843373494,3006.0,2878.0,2659.0,2659.0,2690.0,2980.0,2852.0
31171,0.14322916666666666,0.136986301369863,0.13350785340314136,0.1044776119402985,0.08021390374331551,0.1066350710900474,0.11224489795918367,395.0,444.0,390.0,408.0,393.0,427.0,393.0
31173,0.47046843177189407,0.5122569737954353,0.5353728489483748,0.570448307410796,0.46839959225280325,0.48740225890529976,0.46504992867332384,2082.0,2387.0,2126.0,2215.0,2088.0,2325.0,2123.0
31175,0.2658458732330141,0.23847780126849893,0.2987727465086754,0.23109048723897913,0.15998112317130722,0.17812364894076957,0.17714285714285713,2263.0,2391.0,2423.0,2195.0,2205.0,2340.0,2299.0
31177,0.3069330765527203,0.2799634034766697,0.36612075769534336,0.3122320805502941,0.26107295710162237,0.2928235972645629,0.28548374082143146,8626.0,9950.0,10320.0,10246.0,10832.0,12413.0,12545.0
31179,0.2651655629139073,0.26277915632754345,0.3328891257995736,0.3010933557611438,0.2366780045351474,0.25067451557517784,0.25043564849390093,3940.0,4085.0,3808.0,3682.0,3776.0,4200.0,4073.0
31181,0.30965005302226933,0.2841836734693878,0.3092436974789916,0.26,0.18704156479217604,0.18147345612134344,0.16962750716332378,1945.0,2002.0,1817.0,1742.0,1708.0,1876.0,1763.0
31183,0.19495412844036697,0.18120805369127516,0.22325581395348837,0.21232876712328766,0.14123006833712984,0.11871227364185111,0.11850311850311851,453.0,453.0,440.0,448.0,465.0,502.0,486.0
31185,0.22609673790776152,0.19471405106764222,0.24895429899302865,0.21978549703857853,0.20149507305470607,0.2339600976029855,0.23946527172333623,6460.0,6797.0,6568.0,6355.0,6381.0,7143.0,6984.0
32001,0.2599667774086379,0.2694223107569721,0.3383691652140229,0.29545000997804827,0.2201195219123506,0.2455094643576319,0.24191461836998707,8823.0,10237.0,10605.0,10265.0,10938.0,12881.0,13503.0
32003,0.5342858388369407,0.5246041734934016,0.59695724496467,0.5742891269225274,0.5568820574732377,0.5477479198728514,0.5133902267875595,382198.0,545397.0,651172.0,691190.0,767156.0,972308.0,1031223.0
32005,0.3427480916030534,0.3526228320620446,0.42148499210110585,0.3635474914949361,0.32680041748811317,0.3485674690446781,0.33207818338603046,17974.0,23898.0,25904.0,26075.0,27885.0,34117.0,35556.0
32007,0.18736640377386304,0.20349613023752336,0.29277885235332046,0.22615136876006442,0.2006252949504483,0.2139602611677392,0.21069868995633187,14180.0,15309.0,16019.0,15986.0,18559.0,21957.0,22465.0
32009,0.2583518930957684,0.21244635193133046,0.25552825552825553,0.22493887530562348,0.1649746192893401,0.15417558886509636,0.16258351893095768,491.0,481.0,439.0,435.0,423.0,480.0,461.0
32011,0.1918158567774936,0.2013986013986014,0.2033898305084746,0.13896103896103895,0.09284818067754078,0.10494450050454086,0.10256410256410256,837.0,738.0,745.0,808.0,854.0,1008.0,1036.0
32013,0.23667645824590852,0.25889290469849724,0.3474067333939945,0.31314223904813415,0.2346368715083799,0.2232355273592387,0.21790626591951096,5030.0,5367.0,5664.0,5744.0,6433.0,7771.0,8030.0
32015,0.19612711022840118,0.20535714285714285,0.2824278022515908,0.25260170293282874,0.18063648588077094,0.18411284335560504,0.18106686701728025,2119.0,2053.0,2102.0,2165.0,2413.0,2765.0,2725.0
32017,0.25150027277686854,0.20931397095643464,0.2569444444444444,0.1912960306073649,0.14570552147239263,0.1376720901126408,0.129644921552436,1956.0,2047.0,2107.0,2152.0,2132.0,2446.0,2472.0
32019,0.35233853006681515,0.3360758361652656,0.40882338635147625,0.35311004784688993,0.27745925691842355,0.2883790591599156,0.272863019960384,11992.0,17151.0,21103.0,21465.0,23762.0,30229.0,33541.0
32021,0.42743817078861407,0.4106749007498897,0.48892905558065974,0.44415851775604737,0.35077092511013214,0.3672014260249554,0.31755247878517195,2293.0,2327.0,2307.0,2035.0,1997.0,2327.0,2295.0
32023,0.3959226529005162,0.39821314613911934,0.4310684245063533,0.3742745469619803,0.2765772613747421,0.29366486660756025,0.28519147330692324,12181.0,14510.0,17491.0,17522.0,19595.0,25376.0,26997.0
32027,0.2804949911608721,0.2863225119744545,0.38501144164759726,0.35130628126737073,0.23458810692853246,0.24012291483757683,0.21946902654867256,1802.0,1917.0,1836.0,1884.0,1982.0,2320.0,2308.0
32029,0.3964285714285714,0.410075329566855,0.4691358024691358,0.4105310129406515,0.31756756756756754,0.32131381649410923,0.30221780867262493,1798.0,2168.0,2418.0,2314.0,2558.0,2868.0,3075.0
32031,0.4501326282865462,0.478565856278695,0.5645450889544664,0.5189163611839315,0.5068206540125015,0.5232913099446272,0.505102635196533,122301.0,159079.0,180414.0,187855.0,209909.0,251956.0,263734.0
32033,0.3236451710566152,0.2935431361909929,0.335149863760218,0.27427455357142855,0.20612244897959184,0.20112781954887218,0.20791146691782433,3543.0,3802.0,3842.0,3704.0,3773.0,4363.0,4351.0
32510,0.39885020067252414,0.4175216699097824,0.5044266990712611,0.45364778487987656,0.42269628326369035,0.44145174708818635,0.4421779952393547,19452.0,23106.0,23680.0,23319.0,25016.0,29739.0,31068.0
33001,0.42005643075476135,0.44,0.5059340924152057,0.4748812049849078,0.41170199805068225,0.4470139973010875,0.4341850176467664,26795.0,32298.0,33614.0,33886.0,35045.0,38391.0,40676.0
33003,0.43886141921689165,0.47681953245265457,0.532053970917226,0.4959196707351689,0.47016870610383027,0.5076069392359523,0.49118196683017984,23879.0,28222.0,29056.0,28592.0,29616.0,33221.0,34658.0
33005,0.5575621491579792,0.5974915038752109,0.6394869119878603,0.6261101243339254,0.5666153055983565,0.5877936434822663,0.550333616945054,33395.0,41337.0,42823.0,41363.0,41895.0,44220.0,45389.0
33007,0.4726958774012519,0.5132113821138211,0.5924176507147296,0.5891688799637235,0.4521529452290734,0.46995140554837916,0.4307935208467341,14600.0,16919.0,16348.0,15702.0,15627.0,16515.0,17322.0
33009,0.5032126970179581,0.5635318681791764,0.6400179105692712,0.6209351709205979,0.5999579124579124,0.6250353207120656,0.6009434993260719,38733.0,46962.0,49890.0,49005.0,51191.0,53966.0,55895.0
33011,0.4904469464346639,0.4855477314349093,0.518916028871573,0.5057144551988689,0.4989378863939239,0.5390339649908137,0.5145538116300529,165761.0,195427.0,204709.0,205672.0,214157.0,230941.0,234440.0
33013,0.5048969497114592,0.5257447228250148,0.569972688650617,0.5645307769929364,0.5162060817752209,0.5499864013417343,0.5263094652902944,63684.0,76655.0,80106.0,80498.0,83648.0,89805.0,92978.0
33015,0.483402359437751,0.4789468337714119,0.5054515817435402,0.4768568929508577,0.46933542985549254,0.5107338634762814,0.48768923307519363,134173.0,158766.0,167822.0,170419.0,181434.0,198798.0,202922.0
33017,0.5461425991227316,0.5605526911361819,0.6029106029106029,0.5740737789817545,0.5455085514179407,0.5777731616119651,0.5609717349573046,49393.0,59280.0,63848.0,63960.0,69000.0,73596.0,76688.0
33019,0.4691921497033318,0.5299406748238784,0.5909983049335356,0.5675763937485421,0.48605160430353234,0.5184534270650264,0.4966332002741825,18668.0,21796.0,22754.0,21834.0,22683.0,24380.0,25221.0
34001,0.5976964723701016,0.5297387701576501,0.5761390276220568,0.5850769697294019,0.5362367313887373,0.533888864777281,0.4845805663450695,91102.0,106097.0,118073.0,113179.0,117291.0,140031.0,129759.0
34003,0.5702717683371177,0.5224315029723345,0.547691896423928,0.5572043664096548,0.5684491321237154,0.5831491239518418,0.5173027152500467,366721.0,400244.0,412638.0,385407.0,419296.0,495849.0,459077.0
34005,0.579331625523987,0.5350744134879596,0.5941678552831171,0.5911599883991805,0.5769039370228013,0.5993448088702799,0.584276760118556,177541.0,207956.0,221414.0,215936.0,218943.0,261497.0,229466.0
34007,0.6706006433581184,0.6285129019307274,0.6832862818455624,0.6886690147787666,0.6688777650126739,0.6700488379925901,0.6392479725758254,196861.0,220933.0,233593.0,225428.0,226592.0,264616.0,246954.0
34009,0.48254789813626775,0.42687896316615975,0.45620852513899685,0.4565327374678528,0.39727943046020847,0.4192893045412354,0.40238666146210894,47594.0,50762.0,50381.0,47931.0,48722.0,57714.0,54568.0
34011,0.5988527724665392,0.5336255910561479,0.6096300563906493,0.6224297698901541,0.5317670036764706,0.5307161150192887,0.48101426192717006,48684.0,53185.0,57484.0,55292.0,54004.0,62408.0,55885.0
34013,0.7351187055919032,0.7095539182386651,0.7644074320305119,0.786043637716594,0.7921930970057202,0.7795030602258286,0.728016492492804,259573.0,289348.0,315004.0,303019.0,310934.0,345311.0,313283.0
34015,0.5908035973310125,0.5268073903584828,0.561606896250963,0.5545332624055024,0.4974928206883212,0.5098857929217487,0.48574990434106424,107298.0,127964.0,137982.0,135186.0,139542.0,172654.0,164635.0
34017,0.7296216282945497,0.6775743913914926,0.7357517899761337,0.7832532727635476,0.7697079263711495,0.7341776249241352,0.6443220965114519,167361.0,189446.0,210148.0,197504.0,219375.0,249850.0,231181.0
34019,0.3990335279959699,0.3950680942703752,0.4323633617935761,0.40992633039976817,0.42742197899718976,0.47762982689747,0.4660141586677752,56455.0,66680.0,69099.0,66494.0,70836.0,84242.0,80925.0
34021,0.640795529763096,0.6180154402634562,0.6824323897084396,0.6879036722642554,0.6940212495363256,0.703507432265621,0.6729440912958606,135559.0,149510.0,158549.0,153511.0,156529.0,176604.0,163270.0
34023,0.6236264952141078,0.5684634279475983,0.610418038027508,0.6397361220687224,0.6109045339038028,0.6119545490199261,0.5414143809225401,258849.0,295805.0,318379.0,301315.0,326102.0,374362.0,365187.0
34025,0.5242954615240443,0.4497735548360416,0.48108484005563285,0.47440301006919455,0.4513958355270085,0.4859058855692457,0.4420180275925617,262141.0,299939.0,309915.0,283978.0,314377.0,378151.0,360143.0
34027,0.44217372743025035,0.42033029441894154,0.45900345862325537,0.44490943743252787,0.4775774904690867,0.5216039862379879,0.4860861807667917,206508.0,235154.0,245148.0,227392.0,250416.0,299322.0,284666.0
34029,0.49138545055537375,0.39611891621667733,0.40680262565253666,0.4112166062369862,0.32734976279819256,0.3542628026429732,0.31766465177871667,216393.0,254306.0,271460.0,251275.0,274362.0,341516.0,337135.0
34031,0.5967218746490318,0.5580681938388125,0.6095345220091599,0.6424308253301487,0.6156194473297093,0.5838692753701844,0.4852174799857223,156573.0,171311.0,186196.0,181988.0,194802.0,223707.0,202767.0
34033,0.5281231953801733,0.4665422463522226,0.519896305897602,0.5066258217739993,0.4208591126038536,0.43472647571008227,0.4024062418043535,26972.0,29781.0,30959.0,29501.0,29494.0,33922.0,31001.0
34035,0.4849383823313815,0.47829966039256316,0.530909066570285,0.5282906618506321,0.5667486805031946,0.606942222756034,0.5714004777576623,120377.0,140279.0,149763.0,142922.0,157092.0,185859.0,177412.0
34037,0.390865824638477,0.35023943003971036,0.39493865030674846,0.39119423339177867,0.34163962184281077,0.40010907529676604,0.37308460224675855,57490.0,69396.0,73340.0,67933.0,74126.0,87960.0,84629.0
34039,0.6203193451375466,0.5912754038110051,0.6422644594318414,0.6716714888544981,0.6839668163765265,0.6803078558384317,0.6232370235627565,186373.0,203387.0,220650.0,209831.0,221975.0,252991.0,240632.0
34041,0.4273020792974299,0.379187155886185,0.42860704787234044,0.42134010654319043,0.3665966609389253,0.41731188201776437,0.3946183787442884,40801.0,48208.0,48323.0,45270.0,49236.0,60787.0,60150.0
35001,0.5108160854604283,0.5212805373148447,0.6081885442627367,0.586197777924689,0.6023014089830544,0.6252404063351102,0.7650733354437058,204319.0,256811.0,285778.0,270969.0,274662.0,317590.0,310844.0
35003,0.21709717097170972,0.27856420626895856,0.32201745877788557,0.2726387536514119,0.22580645161290322,0.2594853903183602,0.45566502463054187,1711.0,1993.0,2112.0,2123.0,2049.0,2326.0,2328.0
35005,0.35782819731346655,0.3128517605470022,0.37518308311973636,0.3353646150721105,0.3006628273389112,0.2895584698461678,0.5061908230152949,18149.0,21705.0,22112.0,20292.0,20271.0,22443.0,22028.0
35006,0.599941852013374,0.5294993234100135,0.6504800178611297,0.6233195125015706,0.5393598615916955,0.544151376146789,0.70625,7088.0,7487.0,9097.0,8243.0,8063.0,8903.0,8957.0
35007,0.5050447363411384,0.478157805621402,0.5544082605242255,0.5116699837163018,0.4516334323292321,0.4438966337980279,0.6361111111111111,5461.0,5968.0,6384.0,5764.0,5332.0,6016.0,5711.0
35009,0.2948521916411825,0.24954193093727978,0.3272829210175906,0.30302117079786034,0.25674564001316225,0.2919802047318826,0.4776748104465038,11969.0,14286.0,14438.0,13625.0,13370.0,15101.0,15109.0
35011,0.3631633714880333,0.2847011144883485,0.3468599033816425,0.32875143184421535,0.23739237392373924,0.26042841037204056,0.47,982.0,993.0,1044.0,902.0,910.0,901.0,855.0
35013,0.5293193137797454,0.5180557820910129,0.5893489392831017,0.5761468174555158,0.5992798597621642,0.5938285516165381,0.766582130316036,46653.0,61960.0,69280.0,66423.0,70648.0,82641.0,85407.0
35015,0.4074987100842745,0.34147309906690493,0.3703088005642033,0.32801068090787716,0.27684268426842684,0.23708366115919224,0.514978601997147,17787.0,20270.0,20093.0,19269.0,19667.0,23222.0,23342.0
35017,0.5334775249200677,0.536281179138322,0.6009743135518157,0.5695694087403599,0.5427187824282256,0.5366612458460015,0.7095693779904306,11241.0,13392.0,13755.0,12902.0,12811.0,14435.0,14024.0
35019,0.6625615763546798,0.5944986690328306,0.7152044097381718,0.7276283618581907,0.6198083067092651,0.5736866573686658,0.652317880794702,1651.0,2267.0,2196.0,2135.0,1827.0,2189.0,1904.0
35021,0.3689655172413793,0.405320813771518,0.42071197411003236,0.44293015332197616,0.3340471092077088,0.35943775100401604,0.32673267326732675,593.0,644.0,626.0,601.0,527.0,505.0,425.0
35023,0.467930842163971,0.44335736354273947,0.5147744945567652,0.5253431890179514,0.4628099173553719,0.4235717961914565,0.5925925925925926,1834.0,1964.0,1951.0,1935.0,1872.0,1974.0,1845.0
35025,0.27512132457893235,0.20170391679575128,0.276781360065023,0.24536925667548712,0.23926940639269406,0.19721250971250973,0.421455938697318,14256.0,18181.0,18645.0,17015.0,17712.0,20918.0,21181.0
35027,0.3125674633770239,0.3173639226270805,0.3707005033557047,0.330450409974166,0.2833353591831773,0.31511444356748225,0.4964594807238395,6772.0,9014.0,9696.0,9242.0,8902.0,10306.0,10023.0
35028,0.4245804338927548,0.4725853304284677,0.5349008082292432,0.5197757084209472,0.623472704853716,0.6384381338742393,0.7796976241900648,10218.0,11197.0,11069.0,10654.0,10885.0,12293.0,12161.0
35029,0.46703296703296704,0.4450959488272921,0.5269526952695269,0.49400248173169725,0.478795144612618,0.4469953581733785,0.6537102473498233,6612.0,7593.0,8340.0,7500.0,7295.0,8103.0,7970.0
35031,0.6697283564588626,0.6396921870404862,0.7219656704713775,0.74068359283677,0.7267665952890793,0.6979868370112272,0.7546728971962616,15879.0,20623.0,23207.0,21929.0,21703.0,26486.0,25839.0
35033,0.6854990583804144,0.6690442225392297,0.7921081476068689,0.7666666666666667,0.6978646069968196,0.658987915407855,0.7846153846153846,2191.0,2826.0,2760.0,2611.0,2441.0,2686.0,2449.0
35035,0.34757997837562804,0.3138201863505537,0.4020358610384759,0.354201244813278,0.340014435622675,0.36881683039207164,0.6299671892088954,16204.0,20764.0,21766.0,20012.0,20060.0,23571.0,24190.0
35037,0.3909115067765081,0.34827332843497427,0.39524782830863564,0.3857740585774059,0.3149581913905234,0.30757097791798105,0.5075528700906344,3844.0,4117.0,3996.0,3707.0,3572.0,3873.0,3625.0
35039,0.7003600823045267,0.654475909273923,0.7566263624992554,0.7714304938770018,0.7271624592525207,0.6702036833760214,0.7608182533438238,12097.0,14999.0,16940.0,15343.0,14878.0,16628.0,15871.0
35041,0.31897175959449675,0.29410933747704476,0.3482007862110674,0.29930675909878685,0.27238666167103787,0.2799875699192045,0.4852941176470588,5651.0,7144.0,6720.0,5969.0,5950.0,6608.0,6533.0
35043,0.4913594090099598,0.4862993484528593,0.5646019840309703,0.5275942893671426,0.5168059389688876,0.5428961236992055,0.7365423479698695,31755.0,44541.0,58630.0,54079.0,61690.0,76562.0,79540.0
35045,0.35853235170886455,0.3345429138117562,0.3927925572477504,0.3546662491052255,0.3152336379897577,0.3548678297387994,0.5072823055469476,34657.0,45006.0,46511.0,46237.0,46110.0,52294.0,52926.0
35047,0.7470017133066819,0.7238246082027342,0.8063759962494139,0.7935084730565767,0.7590122942279641,0.6974975683084269,0.810966810966811,9161.0,12116.0,12941.0,11509.0,10751.0,11531.0,10972.0
35049,0.6961579439455545,0.7182483979249313,0.7785327990584807,0.7664677876212861,0.7799309021113244,0.7733214608145043,0.8713683576697275,49471.0,66200.0,72223.0,69245.0,71434.0,82227.0,83521.0
35051,0.38299319727891157,0.3785377358490566,0.4380704041720991,0.401471790678659,0.3487667676330593,0.39004649560874805,0.6294820717131474,4586.0,5157.0,5485.0,5102.0,5181.0,5945.0,5822.0
35053,0.5093551878769136,0.5213055303717135,0.6076604554865425,0.5985250737463127,0.5587788834542081,0.5334671062061058,0.6875784190715182,6826.0,7851.0,7895.0,7193.0,6868.0,7160.0,7150.0
35055,0.7195134416845549,0.7498123251211356,0.8281980577868361,0.8143867283111232,0.7964165733482643,0.7793418864338323,0.8457269700332963,10895.0,14835.0,16886.0,15339.0,15260.0,17181.0,16412.0
35057,0.39251943685648244,0.37211478477854026,0.4525065963060686,0.407587711935538,0.32460447354064376,0.32939853850477796,0.5137844611528822,4960.0,6507.0,6941.0,6402.0,6324.0,7281.0,7056.0
35059,0.26263800116211505,0.22037533512064345,0.2862129144851658,0.27634660421545665,0.20833333333333334,0.21626199887069453,0.3851851851851852,1755.0,1881.0,1742.0,1759.0,1702.0,1789.0,1625.0
35061,0.4761419842886238,0.4377719080174021,0.5391200617500527,0.5130239975698664,0.4506568007981377,0.4509754323837228,0.6801362088535755,21377.0,26012.0,28899.0,27728.0,27592.0,32277.0,33277.0
36000,,,,,,,0.7848381671247487,,,,,,,124288.0
36001,0.6425724814433995,0.6221082103014821,0.6499795880240515,0.6762167037072825,0.6347230817422662,0.6607153531931852,0.6292193626868005,141969.0,147199.0,147136.0,135766.0,139830.0,154727.0,148577.0
36003,0.3565158676569885,0.3495570381712786,0.38915081257973266,0.384832382077019,0.2804618831504567,0.29965812812763215,0.28396084727329224,18689.0,19270.0,18368.0,16953.0,18692.0,20895.0,19376.0
36005,0.8800017215920753,0.8374904740592,0.8902917272019034,0.9261514614703277,0.9034418804270353,0.8399013031948837,0.727176220806794,308048.0,342929.0,381286.0,370894.0,399522.0,432399.0,362890.0
36007,0.5512286370206615,0.5138343572451384,0.5408279006885806,0.5352374830943103,0.48920217079408645,0.5176742649487942,0.5021077804349036,87063.0,91890.0,88718.0,81565.0,86072.0,93494.0,90459.0
36009,0.42697715016054116,0.40750428148840107,0.44602051314025626,0.45102079041018917,0.3253622940148686,0.3490333196215549,0.33590120552778596,33733.0,34262.0,32588.0,29767.0,31161.0,35018.0,34107.0
36011,0.5319029326337487,0.5042786010316348,0.5432261544454766,0.5803394472271269,0.43752022261049633,0.45284764869184824,0.43504165057648814,33978.0,36052.0,33992.0,31169.0,33172.0,36760.0,36343.0
36013,0.48174037089871613,0.46177959126490725,0.5047653704858945,0.48070791157525306,0.37665976127059286,0.3984639282015878,0.390104746259693,58720.0,60942.0,58772.0,52852.0,54234.0,59770.0,56751.0
36015,0.48128608126398364,0.4451191781921297,0.49377810310571996,0.5010357728101907,0.40636261593903233,0.4314539135847295,0.4159965805572623,37710.0,39075.0,38695.0,35010.0,36119.0,39711.0,37560.0
36017,0.47594672238182295,0.4468655382935425,0.49420169300778,0.4920291505351856,0.36237697903294824,0.3807642844019842,0.3638912375951226,20250.0,21341.0,20847.0,19314.0,20160.0,22417.0,22540.0
36019,0.53935313714603,0.5379976636251697,0.616435432230523,0.6462594764697468,0.510336180018978,0.5265210161133093,0.48923722883135057,30555.0,33736.0,33314.0,30656.0,32105.0,35637.0,35817.0
36021,0.5063058328954283,0.5334873787767391,0.5682840772990645,0.5897991563793971,0.5263085399449036,0.5849641319942611,0.5735012934428073,28691.0,31103.0,31408.0,29129.0,30902.0,35781.0,35897.0
36023,0.49575404133415185,0.4829516302066328,0.550675518826315,0.5590776481149012,0.4697659471908307,0.4900746762453918,0.46781232951445717,20723.0,22760.0,21900.0,19624.0,20244.0,21892.0,22063.0
36025,0.44213059857681036,0.42338810995527415,0.47343140198138695,0.46448989214357284,0.35688513113253273,0.4058144695960941,0.40115521584296016,20175.0,21166.0,20389.0,18638.0,19792.0,23074.0,23156.0
36027,0.4986721746827973,0.4879591907195139,0.5437377571008815,0.5625368223553618,0.5018700930210063,0.5491218015709807,0.5270669161637193,111762.0,123881.0,132254.0,123705.0,130934.0,151889.0,152659.0
36029,0.5999120773719128,0.5814056907248387,0.5890387346764296,0.6029712897339049,0.5336252566506258,0.5749374328869531,0.5483839664773668,424654.0,445138.0,441985.0,414195.0,423625.0,476787.0,456550.0
36031,0.4732819869842976,0.4743618450515002,0.5676665027591106,0.6065786065786066,0.49376590330788805,0.5256566083601966,0.5025049577288383,17932.0,19082.0,18591.0,16717.0,17218.0,19470.0,19236.0
36033,0.5371525464785321,0.5340157570878141,0.6129181886704934,0.645668224615593,0.4702281221806934,0.4890333491887321,0.454925219185147,17447.0,18316.0,17496.0,15934.0,16952.0,19420.0,19458.0
36035,0.4489107383844226,0.42550450837269216,0.4529527191179219,0.45873024613182095,0.32548351538230286,0.3402548371873525,0.3207128812282977,21671.0,22215.0,21805.0,19799.0,21214.0,24072.0,23953.0
36037,0.4134279918864097,0.3883759884694792,0.4066195639853402,0.4150461060896558,0.31141868512110726,0.33770744886144344,0.3302425609928078,26069.0,27580.0,26866.0,24746.0,26432.0,29431.0,28444.0
36039,0.4280234201494044,0.4144755850910142,0.44958692774658815,0.4626676231996027,0.36160757886512357,0.4202786692123329,0.4151483809372265,21094.0,22398.0,22315.0,20472.0,22050.0,25320.0,25310.0
36041,0.31810394060536834,0.32202415181138583,0.3639334521687463,0.38141809290953543,0.31496846996349154,0.34616514839847196,0.3526499708794409,3682.0,3692.0,3411.0,3122.0,3225.0,3489.0,3439.0
36043,0.4635394941412916,0.4271615130591414,0.452738367087186,0.47085942936673625,0.3261641514002098,0.3449508799944458,0.3177870024767154,27705.0,28310.0,27184.0,25040.0,26255.0,29560.0,28725.0
36045,0.4800948815409677,0.44662476086362396,0.4732577829881464,0.4968774872956591,0.38819858315529066,0.4030883174958077,0.38195727955454695,36418.0,38800.0,38847.0,35708.0,38236.0,44129.0,42843.0
36047,0.8373853044996153,0.7563383407436884,0.7989507504001208,0.8370456820863784,0.8195438314118401,0.7762101001896076,0.7198804160296158,617105.0,687780.0,759671.0,730534.0,805605.0,920380.0,847934.0
36049,0.415197393637409,0.4103111936832327,0.45513464171611134,0.46899264934258206,0.29831215626777924,0.3006762069507784,0.27792789315216554,10923.0,11397.0,11129.0,10522.0,11325.0,13036.0,12966.0
36051,0.4073094867807154,0.3967919405544441,0.45999663129526697,0.4675455962259383,0.3822131704005431,0.4069604357611142,0.3927832384893947,27223.0,29948.0,30127.0,26770.0,30031.0,31656.0,31035.0
36053,0.44679506246281975,0.44833445431696695,0.5044290324795715,0.5241660724189843,0.42267144875557006,0.4457925636007828,0.43468829856777796,28366.0,30287.0,29778.0,28094.0,30064.0,34266.0,33814.0
36055,0.5337894253966053,0.522886064293758,0.5897495005378823,0.6189978358581655,0.5799725685325395,0.6078129922160864,0.5953944723687749,317762.0,342981.0,355725.0,333813.0,347790.0,383499.0,362715.0
36057,0.5120915359248526,0.4601765472966195,0.45879440149562933,0.5018573551263001,0.3685181046043809,0.3849531898465399,0.356360817750218,20809.0,21221.0,20175.0,18186.0,19054.0,21246.0,20712.0
36059,0.6008294580733216,0.5370532427194327,0.5422533983275869,0.5533300909068716,0.5307413236632101,0.5482481126075053,0.47898706515262385,589707.0,618343.0,635414.0,568151.0,636967.0,738369.0,712299.0
36061,0.8489836949025077,0.8293819665410819,0.8641968968267395,0.8514664210080177,0.8991694904199447,0.8762250717425261,0.8241153738673436,563232.0,641747.0,667271.0,597227.0,668939.0,701405.0,654372.0
36063,0.5384806103704372,0.5062050150273375,0.5050987175790969,0.5229951871991999,0.4062957038391225,0.4508359697150749,0.4253789807669709,93257.0,96580.0,95207.0,89013.0,92402.0,104866.0,102431.0
36065,0.4799532424401328,0.444461878131059,0.46900670533192473,0.4905672234581401,0.396137590983799,0.4209444337549495,0.3937483766558111,95996.0,95369.0,94313.0,86700.0,91009.0,101696.0,100258.0
36067,0.5677208716046577,0.5610114525682347,0.6034700801254381,0.6287635084864608,0.5731889012480483,0.6051683346912811,0.5864024908508793,203629.0,214589.0,218194.0,204717.0,208440.0,235686.0,228381.0
36069,0.45275626632452,0.43517850320499213,0.4993237060906234,0.5133305415968733,0.4606729932452033,0.49987944337282997,0.4941330074822986,45948.0,50102.0,51020.0,47853.0,52258.0,60085.0,59987.0
36071,0.48065640957842376,0.45108743377338056,0.520895403277293,0.549473765971494,0.4711329464612242,0.4990806223479491,0.458093830092072,126549.0,144673.0,151918.0,140628.0,152021.0,173305.0,175660.0
36073,0.39432633449614957,0.36922086284610434,0.4052199485357187,0.420550038197097,0.29014669609243154,0.31541805453621635,0.29769764216366157,15843.0,16573.0,16574.0,14706.0,16380.0,18314.0,18071.0
36075,0.4957489263870212,0.4852511682242991,0.5124720774385704,0.5574042424851714,0.3817296742067302,0.39682063024342634,0.37909718494938094,48473.0,51607.0,49255.0,44591.0,48180.0,54852.0,54163.0
36077,0.48397314075763337,0.4927294398092968,0.5301609626504141,0.5245439242982576,0.439875415631971,0.47428446101546223,0.46067097960193726,25358.0,26652.0,26101.0,24139.0,25668.0,28223.0,28436.0
36079,0.4587894397939472,0.4364157176187946,0.4622310620642457,0.4697699168862761,0.4174606596249192,0.46008186444428056,0.43156965537120107,42547.0,46563.0,47213.0,44345.0,48563.0,55318.0,55765.0
36081,0.7735664234470399,0.7279371362329625,0.754299398454709,0.8090959307678144,0.775952988548685,0.7279465474739127,0.6229887022552749,555930.0,605062.0,597598.0,595073.0,686393.0,794498.0,712191.0
36083,0.5407487960229921,0.5182825856693172,0.5476147837945807,0.5868504877563209,0.49240702557079,0.5288437955827492,0.5068162363132275,68436.0,72514.0,73986.0,67990.0,71562.0,79962.0,78736.0
36085,0.5360303780557754,0.4371622557849522,0.4795885664528067,0.5303250440434328,0.42227474655427727,0.4245906764279082,0.35112103536274153,142121.0,160126.0,166480.0,154169.0,180960.0,217899.0,199620.0
36087,0.5893821362877317,0.5035552578268133,0.5296698274877185,0.5514825169997584,0.5323639378747514,0.5087792305420571,0.4408959798692303,122580.0,131231.0,132136.0,124442.0,135087.0,151381.0,150072.0
36089,0.5652438218580679,0.5615834663019528,0.5830013280212484,0.6020393170932385,0.4525940159209443,0.4403329618594919,0.40997974003505655,39779.0,41755.0,41242.0,37191.0,39158.0,45267.0,44026.0
36091,0.48186303927452157,0.4686275673750445,0.5173059360730594,0.5317110297874115,0.48264257545881994,0.5276091110837134,0.5091393433184146,95057.0,106873.0,111255.0,105510.0,114094.0,133556.0,130812.0
