PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,m,1956,57,0.01913,0.01895,0.5,78357,1485,77615,1402955,17.90
USA,m,1956,58,0.02110,0.02088,0.5,76872,1605,76069,1325340,17.24
USA,m,1956,59,0.02234,0.02210,0.5,75267,1663,74435,1249271,16.60
USA,m,1956,60,0.02359,0.02331,0.5,73604,1716,72746,1174836,15.96
USA,m,1956,61,0.02498,0.02467,0.5,71888,1774,71001,1102090,15.33
USA,m,1956,62,0.02722,0.02685,0.5,70114,1883,69173,1031089,14.71
USA,m,1956,63,0.02969,0.02925,0.5,68232,1996,67234,961916,14.10
USA,m,1956,64,0.03250,0.03199,0.5,66236,2119,65176,894682,13.51
USA,m,1956,65,0.03568,0.03506,0.5,64117,2248,62993,829506,12.94
USA,m,1956,66,0.03760,0.03691,0.5,61869,2283,60727,766513,12.39
USA,m,1956,67,0.04094,0.04012,0.5,59586,2390,58391,705785,11.84
USA,m,1956,68,0.04466,0.04368,0.5,57195,2499,55946,647395,11.32
USA,m,1956,69,0.04813,0.04700,0.5,54697,2571,53411,591449,10.81
USA,m,1956,70,0.05071,0.04945,0.5,52126,2578,50837,538037,10.32
USA,m,1956,71,0.05194,0.05063,0.5,49548,2508,48294,487200,9.83
USA,m,1956,72,0.05750,0.05589,0.5,47040,2629,45725,438906,9.33
USA,m,1956,73,0.06420,0.06220,0.5,44411,2762,43029,393181,8.85
USA,m,1956,74,0.06921,0.06690,0.5,41648,2786,40255,350152,8.41
USA,m,1956,75,0.07506,0.07234,0.5,38862,2811,37456,309897,7.97
USA,m,1956,76,0.08031,0.07721,0.5,36051,2783,34659,272440,7.56
USA,m,1956,77,0.09123,0.08725,0.5,33267,2903,31816,237781,7.15
USA,m,1956,78,0.09894,0.09428,0.5,30365,2863,28933,205965,6.78
USA,m,1956,79,0.10300,0.09796,0.5,27502,2694,26155,177032,6.44
USA,m,1956,80,0.10967,0.10397,0.5,24808,2579,23518,150877,6.08
USA,m,1956,81,0.12010,0.11330,0.5,22229,2518,20969,127359,5.73
USA,m,1956,82,0.13338,0.12504,0.5,19710,2465,18478,106390,5.40
USA,m,1956,83,0.14437,0.13465,0.5,17245,2322,16084,87912,5.10
USA,m,1956,84,0.15611,0.14481,0.5,14923,2161,13843,71828,4.81
USA,m,1956,85,0.16911,0.15593,0.5,12762,1990,11767,57985,4.54
USA,m,1956,86,0.18098,0.16596,0.5,10772,1788,9878,46218,4.29
USA,m,1956,87,0.19926,0.18121,0.5,8984,1628,8170,36339,4.04
USA,m,1956,88,0.21764,0.19628,0.5,7356,1444,6634,28169,3.83
USA,m,1956,89,0.23240,0.20821,0.5,5912,1231,5297,21534,3.64
USA,m,1956,90,0.24591,0.21899,0.5,4681,1025,4169,16237,3.47
USA,m,1956,91,0.26185,0.23154,0.5,3656,847,3233,12069,3.30
USA,m,1956,92,0.27568,0.24228,0.5,2810,681,2469,8836,3.14
USA,m,1956,93,0.28584,0.25010,0.5,2129,532,1863,6366,2.99
USA,m,1956,94,0.30052,0.26126,0.5,1597,417,1388,4504,2.82
USA,m,1956,95,0.33764,0.28887,0.5,1179,341,1009,3116,2.64
USA,m,1956,96,0.35871,0.30416,0.5,839,255,711,2107,2.51
USA,m,1956,97,0.38035,0.31957,0.5,584,187,490,1395,2.39
USA,m,1956,98,0.40247,0.33504,0.5,397,133,331,905,2.28
USA,m,1956,99,0.42499,0.35051,0.5,264,93,218,574,2.18
USA,m,1956,100,0.44783,0.36590,0.5,172,63,140,357,2.08
USA,m,1956,101,0.47090,0.38115,0.5,109,41,88,217,1.99
USA,m,1956,102,0.49409,0.39621,0.5,67,27,54,128,1.91
USA,m,1956,103,0.51730,0.41100,0.5,41,17,32,75,1.83
USA,m,1956,104,0.54044,0.42547,0.5,24,10,19,42,1.76
USA,m,1956,105,0.56341,0.43958,0.5,14,6,11,23,1.70
USA,m,1956,106,0.58610,0.45327,0.5,8,3,6,13,1.64
USA,m,1956,107,0.60844,0.46652,0.5,4,2,3,7,1.59
USA,m,1956,108,0.63033,0.47928,0.5,2,1,2,3,1.55
USA,m,1956,109,0.65170,0.49154,0.5,1,1,1,2,1.51
USA,m,1956,110+,0.67248,1.00000,1.49,1,1,1,1,1.49
USA,m,1957,0,0.03060,0.02981,0.13,100000,2981,97398,6641261,66.41
USA,m,1957,1,0.00191,0.00191,0.5,97019,185,96927,6543863,67.45
USA,m,1957,2,0.00128,0.00128,0.5,96834,124,96772,6446936,66.58
USA,m,1957,3,0.00086,0.00086,0.5,96710,83,96668,6350164,65.66
USA,m,1957,4,0.00064,0.00064,0.5,96627,62,96596,6253496,64.72
USA,m,1957,5,0.00061,0.00061,0.5,96565,59,96535,6156900,63.76
USA,m,1957,6,0.00062,0.00062,0.5,96506,59,96476,6060365,62.80
USA,m,1957,7,0.00061,0.00061,0.5,96446,59,96417,5963889,61.84
USA,m,1957,8,0.00057,0.00057,0.5,96388,55,96360,5867472,60.87
USA,m,1957,9,0.00051,0.00051,0.5,96333,49,96308,5771112,59.91
USA,m,1957,10,0.00048,0.00048,0.5,96283,46,96260,5674804,58.94
USA,m,1957,11,0.00052,0.00052,0.5,96237,50,96212,5578544,57.97
USA,m,1957,12,0.00060,0.00060,0.5,96187,58,96158,5482332,57.00
USA,m,1957,13,0.00066,0.00066,0.5,96129,64,96097,5386174,56.03
USA,m,1957,14,0.00078,0.00078,0.5,96066,75,96028,5290076,55.07
USA,m,1957,15,0.00101,0.00101,0.5,95991,97,95942,5194048,54.11
USA,m,1957,16,0.00129,0.00129,0.5,95894,124,95832,5098106,53.16
USA,m,1957,17,0.00151,0.00151,0.5,95770,144,95698,5002274,52.23
USA,m,1957,18,0.00163,0.00163,0.5,95626,155,95548,4906576,51.31
USA,m,1957,19,0.00170,0.00170,0.5,95470,162,95389,4811028,50.39
USA,m,1957,20,0.00178,0.00177,0.5,95308,169,95223,4715638,49.48
USA,m,1957,21,0.00182,0.00182,0.5,95139,173,95052,4620415,48.56
USA,m,1957,22,0.00183,0.00183,0.5,94966,173,94879,4525362,47.65
USA,m,1957,23,0.00184,0.00184,0.5,94793,175,94705,4430483,46.74
USA,m,1957,24,0.00183,0.00183,0.5,94618,173,94531,4335778,45.82
USA,m,1957,25,0.00178,0.00178,0.5,94445,168,94361,4241247,44.91
USA,m,1957,26,0.00176,0.00176,0.5,94277,166,94194,4146886,43.99
USA,m,1957,27,0.00175,0.00175,0.5,94111,164,94029,4052692,43.06
USA,m,1957,28,0.00177,0.00177,0.5,93947,166,93864,3958663,42.14
USA,m,1957,29,0.00182,0.00182,0.5,93780,171,93695,3864800,41.21
USA,m,1957,30,0.00190,0.00190,0.5,93610,178,93521,3771105,40.29
USA,m,1957,31,0.00199,0.00198,0.5,93432,185,93339,3677584,39.36
USA,m,1957,32,0.00205,0.00205,0.5,93246,191,93151,3584245,38.44
USA,m,1957,33,0.00218,0.00218,0.5,93055,203,92954,3491095,37.52
USA,m,1957,34,0.00234,0.00234,0.5,92852,217,92744,3398141,36.60
USA,m,1957,35,0.00246,0.00246,0.5,92635,228,92521,3305398,35.68
USA,m,1957,36,0.00264,0.00264,0.5,92407,244,92286,3212876,34.77
USA,m,1957,37,0.00290,0.00289,0.5,92164,267,92030,3120591,33.86
USA,m,1957,38,0.00322,0.00322,0.5,91897,296,91749,3028560,32.96
USA,m,1957,39,0.00359,0.00359,0.5,91601,329,91437,2936811,32.06
USA,m,1957,40,0.00401,0.00400,0.5,91273,365,91090,2845374,31.17
USA,m,1957,41,0.00437,0.00436,0.5,90908,396,90709,2754284,30.30
USA,m,1957,42,0.00468,0.00467,0.5,90511,423,90300,2663575,29.43
USA,m,1957,43,0.00515,0.00514,0.5,90088,463,89857,2573275,28.56
USA,m,1957,44,0.00571,0.00570,0.5,89625,511,89370,2483418,27.71
USA,m,1957,45,0.00628,0.00626,0.5,89115,558,88836,2394048,26.86
USA,m,1957,46,0.00689,0.00686,0.5,88556,608,88253,2305213,26.03
USA,m,1957,47,0.00753,0.00750,0.5,87949,660,87619,2216960,25.21
USA,m,1957,48,0.00849,0.00845,0.5,87289,738,86920,2129341,24.39
USA,m,1957,49,0.00935,0.00931,0.5,86551,805,86148,2042422,23.60
USA,m,1957,50,0.01036,0.01031,0.5,85745,884,85303,1956274,22.81
USA,m,1957,51,0.01147,0.01141,0.5,84861,968,84377,1870970,22.05
USA,m,1957,52,0.01242,0.01234,0.5,83893,1035,83375,1786593,21.30
USA,m,1957,53,0.01375,0.01366,0.5,82858,1132,82292,1703218,20.56
USA,m,1957,54,0.01513,0.01502,0.5,81726,1227,81112,1620926,19.83
USA,m,1957,55,0.01627,0.01614,0.5,80499,1299,79849,1539814,19.13
USA,m,1957,56,0.01649,0.01636,0.5,79199,1295,78552,1459965,18.43
USA,m,1957,57,0.01762,0.01747,0.5,77904,1361,77223,1381413,17.73
USA,m,1957,58,0.02102,0.02080,0.5,76543,1592,75747,1304190,17.04
USA,m,1957,59,0.02321,0.02295,0.5,74951,1720,74091,1228443,16.39
USA,m,1957,60,0.02479,0.02449,0.5,73231,1793,72334,1154352,15.76
USA,m,1957,61,0.02619,0.02585,0.5,71437,1847,70514,1082018,15.15
USA,m,1957,62,0.02781,0.02743,0.5,69590,1909,68636,1011504,14.54
USA,m,1957,63,0.03040,0.02994,0.5,67682,2027,66668,942868,13.93
USA,m,1957,64,0.03328,0.03273,0.5,65655,2149,64581,876199,13.35
USA,m,1957,65,0.03662,0.03596,0.5,63506,2284,62364,811619,12.78
USA,m,1957,66,0.04023,0.03944,0.5,61222,2414,60015,749255,12.24
USA,m,1957,67,0.04220,0.04133,0.5,58808,2431,57592,689240,11.72
USA,m,1957,68,0.04547,0.04446,0.5,56377,2506,55124,631647,11.20
USA,m,1957,69,0.04938,0.04819,0.5,53871,2596,52573,576524,10.70
USA,m,1957,70,0.05341,0.05202,0.5,51275,2667,49941,523951,10.22
USA,m,1957,71,0.05613,0.05460,0.5,48608,2654,47281,474009,9.75
USA,m,1957,72,0.05758,0.05597,0.5,45954,2572,44668,426729,9.29
USA,m,1957,73,0.06340,0.06146,0.5,43382,2666,42049,382061,8.81
USA,m,1957,74,0.07010,0.06773,0.5,40716,2758,39337,340013,8.35
USA,m,1957,75,0.07541,0.07267,0.5,37958,2758,36579,300676,7.92
USA,m,1957,76,0.08160,0.07840,0.5,35200,2760,33820,264097,7.50
USA,m,1957,77,0.08746,0.08380,0.5,32440,2718,31081,230277,7.10
USA,m,1957,78,0.09946,0.09475,0.5,29722,2816,28314,199196,6.70
USA,m,1957,79,0.10823,0.10267,0.5,26906,2762,25524,170883,6.35
USA,m,1957,80,0.11190,0.10597,0.5,24143,2558,22864,145358,6.02
USA,m,1957,81,0.12002,0.11323,0.5,21585,2444,20363,122494,5.68
USA,m,1957,82,0.13159,0.12347,0.5,19141,2363,17959,102131,5.34
USA,m,1957,83,0.14662,0.13661,0.5,16778,2292,15632,84172,5.02
USA,m,1957,84,0.15854,0.14690,0.5,14486,2128,13422,68541,4.73
USA,m,1957,85,0.17140,0.15787,0.5,12358,1951,11382,55119,4.46
USA,m,1957,86,0.18662,0.17069,0.5,10407,1776,9519,43737,4.20
USA,m,1957,87,0.20029,0.18206,0.5,8630,1571,7845,34218,3.96
USA,m,1957,88,0.22154,0.19945,0.5,7059,1408,6355,26373,3.74
USA,m,1957,89,0.24085,0.21497,0.5,5651,1215,5044,20018,3.54
USA,m,1957,90,0.25284,0.22446,0.5,4436,996,3939,14974,3.38
USA,m,1957,91,0.26501,0.23400,0.5,3441,805,3038,11036,3.21
USA,m,1957,92,0.28284,0.24779,0.5,2635,653,2309,7998,3.03
USA,m,1957,93,0.30054,0.26128,0.5,1982,518,1723,5689,2.87
USA,m,1957,94,0.32072,0.27640,0.5,1464,405,1262,3965,2.71
USA,m,1957,95,0.35066,0.29835,0.5,1060,316,902,2703,2.55
USA,m,1957,96,0.37297,0.31435,0.5,744,234,627,1802,2.42
USA,m,1957,97,0.39583,0.33043,0.5,510,168,426,1175,2.30
USA,m,1957,98,0.41916,0.34653,0.5,341,118,282,749,2.20
USA,m,1957,99,0.44286,0.36257,0.5,223,81,183,467,2.09
USA,m,1957,100,0.46682,0.37848,0.5,142,54,115,285,2.00
USA,m,1957,101,0.49093,0.39417,0.5,88,35,71,169,1.92
USA,m,1957,102,0.51508,0.40960,0.5,54,22,43,98,1.84
USA,m,1957,103,0.53917,0.42468,0.5,32,13,25,56,1.77
USA,m,1957,104,0.56307,0.43937,0.5,18,8,14,31,1.70
USA,m,1957,105,0.58669,0.45362,0.5,10,5,8,17,1.64
USA,m,1957,106,0.60991,0.46738,0.5,6,3,4,9,1.58
USA,m,1957,107,0.63265,0.48062,0.5,3,1,2,5,1.53
USA,m,1957,108,0.65481,0.49330,0.5,2,1,1,2,1.49
USA,m,1957,109,0.67631,0.50541,0.5,1,0,1,1,1.46
USA,m,1957,110+,0.69710,1.00000,1.43,0,0,1,1,1.43
USA,m,1958,0,0.03079,0.02998,0.13,100000,2998,97384,6662623,66.63
USA,m,1958,1,0.00192,0.00191,0.5,97002,186,96909,6565239,67.68
USA,m,1958,2,0.00130,0.00130,0.5,96816,125,96753,6468330,66.81
USA,m,1958,3,0.00086,0.00086,0.5,96690,83,96649,6371577,65.90
USA,m,1958,4,0.00063,0.00063,0.5,96607,61,96577,6274928,64.95
USA,m,1958,5,0.00059,0.00059,0.5,96546,57,96518,6178352,63.99
USA,m,1958,6,0.00058,0.00058,0.5,96489,56,96461,6081834,63.03
USA,m,1958,7,0.00057,0.00057,0.5,96433,55,96406,5985373,62.07
USA,m,1958,8,0.00055,0.00055,0.5,96378,53,96352,5888967,61.10
USA,m,1958,9,0.00050,0.00050,0.5,96325,48,96301,5792616,60.14
USA,m,1958,10,0.00045,0.00045,0.5,96277,43,96255,5696315,59.17
USA,m,1958,11,0.00045,0.00045,0.5,96233,43,96212,5600059,58.19
USA,m,1958,12,0.00053,0.00053,0.5,96190,51,96165,5503848,57.22
USA,m,1958,13,0.00065,0.00065,0.5,96139,63,96108,5407683,56.25
USA,m,1958,14,0.00076,0.00076,0.5,96076,73,96040,5311575,55.28
USA,m,1958,15,0.00091,0.00091,0.5,96003,88,95960,5215535,54.33
USA,m,1958,16,0.00113,0.00113,0.5,95916,109,95862,5119575,53.38
USA,m,1958,17,0.00141,0.00141,0.5,95807,135,95740,5023714,52.44
USA,m,1958,18,0.00160,0.00160,0.5,95672,153,95596,4927974,51.51
USA,m,1958,19,0.00169,0.00168,0.5,95520,161,95439,4832378,50.59
USA,m,1958,20,0.00173,0.00173,0.5,95359,165,95276,4736939,49.67
USA,m,1958,21,0.00179,0.00179,0.5,95194,170,95108,4641663,48.76
USA,m,1958,22,0.00181,0.00181,0.5,95023,172,94937,4546554,47.85
USA,m,1958,23,0.00179,0.00179,0.5,94851,170,94766,4451617,46.93
USA,m,1958,24,0.00177,0.00177,0.5,94681,168,94597,4356851,46.02
USA,m,1958,25,0.00173,0.00173,0.5,94514,163,94432,4262253,45.10
USA,m,1958,26,0.00168,0.00168,0.5,94350,159,94271,4167822,44.17
USA,m,1958,27,0.00167,0.00167,0.5,94192,157,94113,4073551,43.25
USA,m,1958,28,0.00168,0.00168,0.5,94034,158,93955,3979438,42.32
USA,m,1958,29,0.00174,0.00174,0.5,93876,164,93794,3885483,41.39
USA,m,1958,30,0.00183,0.00183,0.5,93712,172,93626,3791689,40.46
USA,m,1958,31,0.00194,0.00194,0.5,93540,181,93450,3698062,39.53
USA,m,1958,32,0.00205,0.00204,0.5,93359,191,93264,3604613,38.61
USA,m,1958,33,0.00213,0.00213,0.5,93168,198,93069,3511349,37.69
USA,m,1958,34,0.00227,0.00227,0.5,92970,211,92865,3418280,36.77
USA,m,1958,35,0.00245,0.00245,0.5,92759,227,92645,3325415,35.85
USA,m,1958,36,0.00261,0.00260,0.5,92532,241,92411,3232770,34.94
USA,m,1958,37,0.00282,0.00281,0.5,92291,260,92161,3140359,34.03
USA,m,1958,38,0.00311,0.00310,0.5,92031,286,91889,3048197,33.12
USA,m,1958,39,0.00346,0.00345,0.5,91746,317,91587,2956309,32.22
USA,m,1958,40,0.00385,0.00385,0.5,91429,352,91253,2864722,31.33
USA,m,1958,41,0.00430,0.00429,0.5,91077,390,90882,2773469,30.45
USA,m,1958,42,0.00468,0.00466,0.5,90687,423,90475,2682587,29.58
USA,m,1958,43,0.00501,0.00500,0.5,90264,451,90038,2592111,28.72
USA,m,1958,44,0.00551,0.00549,0.5,89812,493,89566,2502073,27.86
USA,m,1958,45,0.00610,0.00608,0.5,89319,543,89047,2412508,27.01
USA,m,1958,46,0.00675,0.00673,0.5,88776,597,88477,2323460,26.17
USA,m,1958,47,0.00745,0.00742,0.5,88179,654,87852,2234983,25.35
USA,m,1958,48,0.00820,0.00817,0.5,87524,715,87167,2147131,24.53
USA,m,1958,49,0.00927,0.00923,0.5,86810,801,86409,2059964,23.73
USA,m,1958,50,0.01025,0.01020,0.5,86008,877,85570,1973555,22.95
USA,m,1958,51,0.01137,0.01130,0.5,85131,962,84650,1887986,22.18
USA,m,1958,52,0.01248,0.01240,0.5,84168,1044,83646,1803336,21.43
USA,m,1958,53,0.01347,0.01338,0.5,83124,1113,82568,1719690,20.69
USA,m,1958,54,0.01486,0.01475,0.5,82012,1210,81407,1637121,19.96
USA,m,1958,55,0.01622,0.01609,0.5,80802,1300,80152,1555714,19.25
USA,m,1958,56,0.01744,0.01729,0.5,79503,1375,78815,1475562,18.56
USA,m,1958,57,0.01765,0.01750,0.5,78128,1367,77444,1396747,17.88
USA,m,1958,58,0.01889,0.01872,0.5,76761,1437,76042,1319302,17.19
USA,m,1958,59,0.02242,0.02217,0.5,75324,1670,74489,1243260,16.51
USA,m,1958,60,0.02460,0.02430,0.5,73654,1790,72759,1168771,15.87
USA,m,1958,61,0.02624,0.02590,0.5,71864,1861,70934,1096012,15.25
USA,m,1958,62,0.02755,0.02717,0.5,70003,1902,69052,1025078,14.64
USA,m,1958,63,0.02924,0.02882,0.5,68101,1963,67119,956026,14.04
USA,m,1958,64,0.03210,0.03159,0.5,66138,2090,65093,888907,13.44
USA,m,1958,65,0.03533,0.03471,0.5,64049,2223,62937,823814,12.86
USA,m,1958,66,0.03900,0.03825,0.5,61825,2365,60643,760877,12.31
USA,m,1958,67,0.04289,0.04199,0.5,59460,2497,58212,700234,11.78
USA,m,1958,68,0.04483,0.04384,0.5,56964,2498,55715,642022,11.27
USA,m,1958,69,0.04778,0.04666,0.5,54466,2542,53195,586307,10.76
USA,m,1958,70,0.05166,0.05036,0.5,51925,2615,50617,533111,10.27
USA,m,1958,71,0.05627,0.05473,0.5,49310,2699,47961,482494,9.78
USA,m,1958,72,0.05920,0.05750,0.5,46611,2680,45271,434533,9.32
USA,m,1958,73,0.06120,0.05938,0.5,43931,2609,42627,389262,8.86
USA,m,1958,74,0.06752,0.06532,0.5,41323,2699,39973,346635,8.39
USA,m,1958,75,0.07462,0.07193,0.5,38624,2778,37235,306662,7.94
USA,m,1958,76,0.08111,0.07795,0.5,35845,2794,34448,269427,7.52
USA,m,1958,77,0.08836,0.08462,0.5,33051,2797,31653,234979,7.11
USA,m,1958,78,0.09548,0.09113,0.5,30255,2757,28876,203326,6.72
USA,m,1958,79,0.10899,0.10336,0.5,27498,2842,26076,174450,6.34
USA,m,1958,80,0.11526,0.10898,0.5,24655,2687,23312,148373,6.02
USA,m,1958,81,0.12250,0.11543,0.5,21969,2536,20701,125061,5.69
USA,m,1958,82,0.13072,0.12270,0.5,19433,2384,18241,104361,5.37
USA,m,1958,83,0.14290,0.13337,0.5,17048,2274,15911,86120,5.05
USA,m,1958,84,0.15899,0.14728,0.5,14775,2176,13687,70209,4.75
USA,m,1958,85,0.17087,0.15742,0.5,12599,1983,11607,56522,4.49
USA,m,1958,86,0.18428,0.16873,0.5,10615,1791,9720,44915,4.23
USA,m,1958,87,0.20066,0.18236,0.5,8824,1609,8020,35195,3.99
USA,m,1958,88,0.21415,0.19344,0.5,7215,1396,6517,27176,3.77
USA,m,1958,89,0.23616,0.21122,0.5,5819,1229,5205,20659,3.55
USA,m,1958,90,0.25460,0.22585,0.5,4590,1037,4072,15454,3.37
USA,m,1958,91,0.26616,0.23490,0.5,3553,835,3136,11382,3.20
USA,m,1958,92,0.28054,0.24603,0.5,2719,669,2384,8246,3.03
USA,m,1958,93,0.30541,0.26495,0.5,2050,543,1778,5862,2.86
USA,m,1958,94,0.33680,0.28826,0.5,1507,434,1290,4084,2.71
USA,m,1958,95,0.34306,0.29283,0.5,1072,314,915,2794,2.61
USA,m,1958,96,0.36443,0.30826,0.5,758,234,641,1879,2.48
USA,m,1958,97,0.38636,0.32381,0.5,525,170,440,1237,2.36
USA,m,1958,98,0.40876,0.33939,0.5,355,120,295,797,2.25
USA,m,1958,99,0.43154,0.35495,0.5,234,83,193,503,2.15
USA,m,1958,100,0.45461,0.37042,0.5,151,56,123,310,2.05
USA,m,1958,101,0.47789,0.38572,0.5,95,37,77,187,1.96
USA,m,1958,102,0.50126,0.40080,0.5,58,23,47,110,1.88
USA,m,1958,103,0.52462,0.41560,0.5,35,15,28,63,1.81
USA,m,1958,104,0.54787,0.43006,0.5,20,9,16,36,1.74
USA,m,1958,105,0.57092,0.44414,0.5,12,5,9,20,1.68
USA,m,1958,106,0.59367,0.45778,0.5,6,3,5,11,1.62
USA,m,1958,107,0.61602,0.47096,0.5,4,2,3,6,1.57
USA,m,1958,108,0.63789,0.48364,0.5,2,1,1,3,1.53
USA,m,1958,109,0.65920,0.49579,0.5,1,0,1,1,1.49
USA,m,1958,110+,0.67989,1.00000,1.47,0,0,1,1,1.47
USA,m,1959,0,0.03060,0.02980,0.13,100000,2980,97399,6680542,66.81
USA,m,1959,1,0.00184,0.00184,0.5,97020,179,96931,6583143,67.85
USA,m,1959,2,0.00118,0.00118,0.5,96841,114,96784,6486212,66.98
USA,m,1959,3,0.00086,0.00086,0.5,96727,84,96685,6389428,66.06
USA,m,1959,4,0.00074,0.00074,0.5,96644,71,96608,6292743,65.11
USA,m,1959,5,0.00067,0.00067,0.5,96572,65,96540,6196135,64.16
USA,m,1959,6,0.00060,0.00060,0.5,96508,58,96479,6099595,63.20
USA,m,1959,7,0.00055,0.00055,0.5,96449,53,96423,6003116,62.24
USA,m,1959,8,0.00052,0.00052,0.5,96396,50,96371,5906693,61.28
USA,m,1959,9,0.00051,0.00051,0.5,96346,49,96322,5810322,60.31
USA,m,1959,10,0.00051,0.00051,0.5,96297,49,96273,5714001,59.34
USA,m,1959,11,0.00051,0.00051,0.5,96248,49,96224,5617728,58.37
USA,m,1959,12,0.00058,0.00058,0.5,96199,56,96171,5521504,57.40
USA,m,1959,13,0.00060,0.00060,0.5,96143,57,96114,5425334,56.43
USA,m,1959,14,0.00074,0.00074,0.5,96085,71,96050,5329220,55.46
USA,m,1959,15,0.00092,0.00092,0.5,96014,89,95970,5233170,54.50
USA,m,1959,16,0.00118,0.00118,0.5,95925,113,95869,5137200,53.55
USA,m,1959,17,0.00139,0.00139,0.5,95813,133,95746,5041331,52.62
USA,m,1959,18,0.00161,0.00160,0.5,95680,154,95603,4945585,51.69
USA,m,1959,19,0.00168,0.00168,0.5,95526,161,95446,4849982,50.77
USA,m,1959,20,0.00181,0.00181,0.5,95365,173,95279,4754536,49.86
USA,m,1959,21,0.00195,0.00195,0.5,95193,185,95100,4659257,48.95
USA,m,1959,22,0.00185,0.00185,0.5,95007,176,94920,4564157,48.04
USA,m,1959,23,0.00173,0.00173,0.5,94832,164,94750,4469238,47.13
USA,m,1959,24,0.00167,0.00167,0.5,94667,158,94589,4374488,46.21
USA,m,1959,25,0.00172,0.00172,0.5,94510,162,94428,4279900,45.29
USA,m,1959,26,0.00171,0.00171,0.5,94347,161,94267,4185471,44.36
USA,m,1959,27,0.00170,0.00170,0.5,94186,160,94106,4091205,43.44
USA,m,1959,28,0.00169,0.00168,0.5,94026,158,93947,3997099,42.51
USA,m,1959,29,0.00171,0.00170,0.5,93867,160,93787,3903152,41.58
USA,m,1959,30,0.00186,0.00186,0.5,93708,174,93621,3809365,40.65
USA,m,1959,31,0.00191,0.00191,0.5,93534,178,93445,3715744,39.73
USA,m,1959,32,0.00202,0.00202,0.5,93355,188,93261,3622299,38.80
USA,m,1959,33,0.00212,0.00212,0.5,93167,197,93069,3529038,37.88
USA,m,1959,34,0.00228,0.00227,0.5,92970,211,92864,3435970,36.96
USA,m,1959,35,0.00242,0.00242,0.5,92758,224,92646,3343106,36.04
USA,m,1959,36,0.00260,0.00260,0.5,92534,240,92414,3250459,35.13
USA,m,1959,37,0.00281,0.00281,0.5,92294,259,92165,3158045,34.22
USA,m,1959,38,0.00309,0.00309,0.5,92035,284,91893,3065880,33.31
USA,m,1959,39,0.00335,0.00335,0.5,91751,307,91597,2973987,32.41
USA,m,1959,40,0.00374,0.00374,0.5,91444,342,91273,2882390,31.52
USA,m,1959,41,0.00382,0.00381,0.5,91102,347,90928,2791117,30.64
USA,m,1959,42,0.00465,0.00464,0.5,90755,421,90544,2700189,29.75
USA,m,1959,43,0.00503,0.00502,0.5,90334,454,90107,2609645,28.89
USA,m,1959,44,0.00555,0.00553,0.5,89880,497,89631,2519538,28.03
USA,m,1959,45,0.00610,0.00608,0.5,89383,544,89111,2429906,27.19
USA,m,1959,46,0.00663,0.00660,0.5,88839,587,88546,2340796,26.35
USA,m,1959,47,0.00752,0.00750,0.5,88252,662,87921,2252250,25.52
USA,m,1959,48,0.00835,0.00832,0.5,87591,729,87226,2164329,24.71
USA,m,1959,49,0.00919,0.00915,0.5,86862,795,86465,2077102,23.91
USA,m,1959,50,0.01015,0.01010,0.5,86067,869,85632,1990638,23.13
USA,m,1959,51,0.01098,0.01092,0.5,85198,930,84732,1905005,22.36
USA,m,1959,52,0.01244,0.01236,0.5,84267,1042,83746,1820273,21.60
USA,m,1959,53,0.01341,0.01332,0.5,83225,1109,82671,1736527,20.87
USA,m,1959,54,0.01438,0.01427,0.5,82117,1172,81531,1653855,20.14
USA,m,1959,55,0.01574,0.01562,0.5,80945,1264,80313,1572324,19.42
USA,m,1959,56,0.01696,0.01681,0.5,79681,1340,79011,1492012,18.72
USA,m,1959,57,0.01761,0.01746,0.5,78341,1368,77657,1413001,18.04
USA,m,1959,58,0.02006,0.01986,0.5,76974,1529,76209,1335343,17.35
USA,m,1959,59,0.02179,0.02155,0.5,75445,1626,74632,1259134,16.69
USA,m,1959,60,0.02361,0.02333,0.5,73819,1722,72958,1184502,16.05
USA,m,1959,61,0.02507,0.02476,0.5,72097,1785,71204,1111544,15.42
USA,m,1959,62,0.02824,0.02784,0.5,70312,1958,69333,1040340,14.80
USA,m,1959,63,0.03017,0.02972,0.5,68354,2032,67338,971007,14.21
USA,m,1959,64,0.03130,0.03082,0.5,66322,2044,65300,903669,13.63
USA,m,1959,65,0.03539,0.03477,0.5,64278,2235,63161,838369,13.04
USA,m,1959,66,0.03699,0.03632,0.5,62043,2253,60917,775208,12.49
USA,m,1959,67,0.04140,0.04056,0.5,59790,2425,58577,714291,11.95
USA,m,1959,68,0.04373,0.04280,0.5,57365,2455,56138,655714,11.43
USA,m,1959,69,0.04662,0.04555,0.5,54910,2501,53659,599576,10.92
USA,m,1959,70,0.05057,0.04932,0.5,52409,2585,51116,545917,10.42
USA,m,1959,71,0.05219,0.05086,0.5,49824,2534,48557,494801,9.93
USA,m,1959,72,0.05853,0.05686,0.5,47290,2689,45945,446244,9.44
USA,m,1959,73,0.06196,0.06010,0.5,44601,2680,43260,400299,8.98
USA,m,1959,74,0.06749,0.06529,0.5,41920,2737,40552,357039,8.52
USA,m,1959,75,0.07363,0.07102,0.5,39183,2783,37792,316487,8.08
