,date,nominal_price,date_column,year,today,cpi
7546,10/30/03,0.597,10/30/03,2003,0.58524173,184
7547,10/31/03,0.5865,10/31/03,2003,0.58524173,184
7548,11/3/03,0.5865,11/3/03,2003,0.58524173,184
7549,11/4/03,0.5975,11/4/03,2003,0.58524173,184
7550,11/5/03,0.5945,11/5/03,2003,0.58524173,184
7551,11/6/03,0.597,11/6/03,2003,0.58524173,184
7552,11/7/03,0.6035,11/7/03,2003,0.58524173,184
7553,11/10/03,0.591,11/10/03,2003,0.58524173,184
7554,11/11/03,0.593,11/11/03,2003,0.58524173,184
7555,11/12/03,0.59,11/12/03,2003,0.58524173,184
7556,11/13/03,0.6015,11/13/03,2003,0.58524173,184
7557,11/14/03,0.595,11/14/03,2003,0.58524173,184
7558,11/17/03,0.5925,11/17/03,2003,0.58524173,184
7559,11/18/03,0.596,11/18/03,2003,0.58524173,184
7560,11/19/03,0.596,11/19/03,2003,0.58524173,184
7561,11/20/03,0.5765,11/20/03,2003,0.58524173,184
7562,11/21/03,0.5727,11/21/03,2003,0.58524173,184
7563,11/24/03,0.5841,11/24/03,2003,0.58524173,184
7564,11/25/03,0.5915,11/25/03,2003,0.58524173,184
7565,11/26/03,0.6007,11/26/03,2003,0.58524173,184
7566,12/1/03,0.624,12/1/03,2003,0.58524173,184
7567,12/2/03,0.649,12/2/03,2003,0.58524173,184
7568,12/3/03,0.6525,12/3/03,2003,0.58524173,184
7569,12/4/03,0.637,12/4/03,2003,0.58524173,184
7570,12/5/03,0.6465,12/5/03,2003,0.58524173,184
7571,12/8/03,0.6645,12/8/03,2003,0.58524173,184
7572,12/9/03,0.6615,12/9/03,2003,0.58524173,184
7573,12/10/03,0.655,12/10/03,2003,0.58524173,184
7574,12/11/03,0.646,12/11/03,2003,0.58524173,184
7575,12/12/03,0.655,12/12/03,2003,0.58524173,184
7576,12/15/03,0.622,12/15/03,2003,0.58524173,184
7577,12/16/03,0.625,12/16/03,2003,0.58524173,184
7578,12/17/03,0.6365,12/17/03,2003,0.58524173,184
7579,12/18/03,0.6315,12/18/03,2003,0.58524173,184
7580,12/19/03,0.643,12/19/03,2003,0.58524173,184
7581,12/22/03,0.641,12/22/03,2003,0.58524173,184
7582,12/23/03,0.6385,12/23/03,2003,0.58524173,184
7583,12/24/03,0.6325,12/24/03,2003,0.58524173,184
7584,12/29/03,0.6395,12/29/03,2003,0.58524173,184
7585,12/30/03,0.6365,12/30/03,2003,0.58524173,184
7586,12/31/03,0.6495,12/31/03,2003,0.58524173,184
7587,1/5/04,0.686,1/5/04,2004,0.600826972,188.9
7588,1/6/04,0.7005,1/6/04,2004,0.600826972,188.9
7589,1/7/04,0.6885,1/7/04,2004,0.600826972,188.9
7590,1/8/04,0.6835,1/8/04,2004,0.600826972,188.9
7591,1/9/04,0.688,1/9/04,2004,0.600826972,188.9
7592,1/12/04,0.708,1/12/04,2004,0.600826972,188.9
7593,1/13/04,0.6995,1/13/04,2004,0.600826972,188.9
7594,1/14/04,0.6935,1/14/04,2004,0.600826972,188.9
7595,1/15/04,0.6955,1/15/04,2004,0.600826972,188.9
7596,1/16/04,0.7115,1/16/04,2004,0.600826972,188.9
7597,1/20/04,0.747,1/20/04,2004,0.600826972,188.9
7598,1/21/04,0.7395,1/21/04,2004,0.600826972,188.9
7599,1/22/04,0.753,1/22/04,2004,0.600826972,188.9
7600,1/23/04,0.7445,1/23/04,2004,0.600826972,188.9
7601,1/26/04,0.7735,1/26/04,2004,0.600826972,188.9
7602,1/27/04,0.7865,1/27/04,2004,0.600826972,188.9
7603,1/28/04,0.7675,1/28/04,2004,0.600826972,188.9
7604,1/29/04,0.752,1/29/04,2004,0.600826972,188.9
7605,1/30/04,0.755,1/30/04,2004,0.600826972,188.9
7606,2/2/04,0.7495,2/2/04,2004,0.600826972,188.9
7607,2/3/04,0.7465,2/3/04,2004,0.600826972,188.9
7608,2/4/04,0.726,2/4/04,2004,0.600826972,188.9
7609,2/5/04,0.726,2/5/04,2004,0.600826972,188.9
7610,2/6/04,0.718,2/6/04,2004,0.600826972,188.9
7611,2/9/04,0.715,2/9/04,2004,0.600826972,188.9
7612,2/10/04,0.7415,2/10/04,2004,0.600826972,188.9
7613,2/11/04,0.7435,2/11/04,2004,0.600826972,188.9
7614,2/12/04,0.7515,2/12/04,2004,0.600826972,188.9
7615,2/13/04,0.74,2/13/04,2004,0.600826972,188.9
7616,2/17/04,0.743,2/17/04,2004,0.600826972,188.9
7617,2/18/04,0.7035,2/18/04,2004,0.600826972,188.9
7618,2/19/04,0.7065,2/19/04,2004,0.600826972,188.9
7619,2/20/04,0.703,2/20/04,2004,0.600826972,188.9
7620,2/23/04,0.6975,2/23/04,2004,0.600826972,188.9
7621,2/24/04,0.7343,2/24/04,2004,0.600826972,188.9
7622,2/25/04,0.7313,2/25/04,2004,0.600826972,188.9
7623,2/26/04,0.7562,2/26/04,2004,0.600826972,188.9
7624,2/27/04,0.7641,2/27/04,2004,0.600826972,188.9
7625,3/1/04,0.76,3/1/04,2004,0.600826972,188.9
7626,3/2/04,0.753,3/2/04,2004,0.600826972,188.9
7627,3/3/04,0.7345,3/3/04,2004,0.600826972,188.9
7628,3/4/04,0.7455,3/4/04,2004,0.600826972,188.9
7629,3/5/04,0.7495,3/5/04,2004,0.600826972,188.9
7630,3/8/04,0.752,3/8/04,2004,0.600826972,188.9
7631,3/9/04,0.737,3/9/04,2004,0.600826972,188.9
7632,3/10/04,0.7465,3/10/04,2004,0.600826972,188.9
7633,3/11/04,0.7645,3/11/04,2004,0.600826972,188.9
7634,3/12/04,0.7605,3/12/04,2004,0.600826972,188.9
7635,3/15/04,0.7745,3/15/04,2004,0.600826972,188.9
7636,3/16/04,0.779,3/16/04,2004,0.600826972,188.9
7637,3/17/04,0.768,3/17/04,2004,0.600826972,188.9
7638,3/18/04,0.762,3/18/04,2004,0.600826972,188.9
7639,3/19/04,0.768,3/19/04,2004,0.600826972,188.9
7640,3/22/04,0.7735,3/22/04,2004,0.600826972,188.9
7641,3/23/04,0.764,3/23/04,2004,0.600826972,188.9
7642,3/24/04,0.7505,3/24/04,2004,0.600826972,188.9
7643,3/25/04,0.7125,3/25/04,2004,0.600826972,188.9
7644,3/26/04,0.7195,3/26/04,2004,0.600826972,188.9
7645,3/29/04,0.724,3/29/04,2004,0.600826972,188.9
7646,3/30/04,0.733,3/30/04,2004,0.600826972,188.9
7647,3/31/04,0.7375,3/31/04,2004,0.600826972,188.9
7648,4/1/04,0.741,4/1/04,2004,0.600826972,188.9
7649,4/2/04,0.734,4/2/04,2004,0.600826972,188.9
7650,4/5/04,0.7195,4/5/04,2004,0.600826972,188.9
7651,4/6/04,0.728,4/6/04,2004,0.600826972,188.9
7652,4/7/04,0.7325,4/7/04,2004,0.600826972,188.9
7653,4/8/04,0.7255,4/8/04,2004,0.600826972,188.9
7654,4/12/04,0.7205,4/12/04,2004,0.600826972,188.9
7655,4/13/04,0.6935,4/13/04,2004,0.600826972,188.9
7656,4/14/04,0.705,4/14/04,2004,0.600826972,188.9
7657,4/15/04,0.704,4/15/04,2004,0.600826972,188.9
7658,4/16/04,0.7005,4/16/04,2004,0.600826972,188.9
7659,4/19/04,0.704,4/19/04,2004,0.600826972,188.9
7660,4/20/04,0.6965,4/20/04,2004,0.600826972,188.9
7661,4/21/04,0.6735,4/21/04,2004,0.600826972,188.9
7662,4/22/04,0.677,4/22/04,2004,0.600826972,188.9
7663,4/23/04,0.6795,4/23/04,2004,0.600826972,188.9
7664,4/26/04,0.6805,4/26/04,2004,0.600826972,188.9
7665,4/27/04,0.6968,4/27/04,2004,0.600826972,188.9
7666,4/28/04,0.6982,4/28/04,2004,0.600826972,188.9
7667,4/29/04,0.6928,4/29/04,2004,0.600826972,188.9
7668,4/30/04,0.6871,4/30/04,2004,0.600826972,188.9
7669,5/3/04,0.6975,5/3/04,2004,0.600826972,188.9
7670,5/4/04,0.722,5/4/04,2004,0.600826972,188.9
7671,5/5/04,0.722,5/5/04,2004,0.600826972,188.9
7672,5/6/04,0.7115,5/6/04,2004,0.600826972,188.9
7673,5/7/04,0.701,5/7/04,2004,0.600826972,188.9
7674,5/10/04,0.7195,5/10/04,2004,0.600826972,188.9
7675,5/11/04,0.724,5/11/04,2004,0.600826972,188.9
7676,5/12/04,0.7145,5/12/04,2004,0.600826972,188.9
7677,5/13/04,0.72,5/13/04,2004,0.600826972,188.9
7678,5/14/04,0.721,5/14/04,2004,0.600826972,188.9
7679,5/17/04,0.6955,5/17/04,2004,0.600826972,188.9
7680,5/18/04,0.72,5/18/04,2004,0.600826972,188.9
7681,5/19/04,0.7295,5/19/04,2004,0.600826972,188.9
7682,5/20/04,0.715,5/20/04,2004,0.600826972,188.9
7683,5/21/04,0.7235,5/21/04,2004,0.600826972,188.9
7684,5/24/04,0.7665,5/24/04,2004,0.600826972,188.9
7685,5/25/04,0.778,5/25/04,2004,0.600826972,188.9
7686,5/26/04,0.8015,5/26/04,2004,0.600826972,188.9
7687,5/27/04,0.7995,5/27/04,2004,0.600826972,188.9
7688,5/28/04,0.8555,5/28/04,2004,0.600826972,188.9
7689,6/1/04,0.829,6/1/04,2004,0.600826972,188.9
7690,6/2/04,0.839,6/2/04,2004,0.600826972,188.9
7691,6/3/04,0.831,6/3/04,2004,0.600826972,188.9
7692,6/4/04,0.83,6/4/04,2004,0.600826972,188.9
7693,6/7/04,0.8105,6/7/04,2004,0.600826972,188.9
7694,6/8/04,0.816,6/8/04,2004,0.600826972,188.9
7695,6/9/04,0.83,6/9/04,2004,0.600826972,188.9
7696,6/10/04,0.8325,6/10/04,2004,0.600826972,188.9
7697,6/14/04,0.7995,6/14/04,2004,0.600826972,188.9
7698,6/15/04,0.782,6/15/04,2004,0.600826972,188.9
7699,6/16/04,0.7815,6/16/04,2004,0.600826972,188.9
7700,6/17/04,0.7595,6/17/04,2004,0.600826972,188.9
7701,6/18/04,0.757,6/18/04,2004,0.600826972,188.9
7702,6/21/04,0.736,6/21/04,2004,0.600826972,188.9
7703,6/22/04,0.741,6/22/04,2004,0.600826972,188.9
7704,6/23/04,0.7445,6/23/04,2004,0.600826972,188.9
7705,6/24/04,0.7405,6/24/04,2004,0.600826972,188.9
7706,6/25/04,0.7203,6/25/04,2004,0.600826972,188.9
7707,6/28/04,0.7341,6/28/04,2004,0.600826972,188.9
7708,6/29/04,0.7304,6/29/04,2004,0.600826972,188.9
7709,6/30/04,0.7486,6/30/04,2004,0.600826972,188.9
7710,7/1/04,0.749,7/1/04,2004,0.600826972,188.9
7711,7/2/04,0.7225,7/2/04,2004,0.600826972,188.9
7712,7/6/04,0.708,7/6/04,2004,0.600826972,188.9
7713,7/7/04,0.7155,7/7/04,2004,0.600826972,188.9
7714,7/8/04,0.7,7/8/04,2004,0.600826972,188.9
7715,7/9/04,0.7095,7/9/04,2004,0.600826972,188.9
7716,7/12/04,0.7065,7/12/04,2004,0.600826972,188.9
7717,7/13/04,0.7055,7/13/04,2004,0.600826972,188.9
7718,7/14/04,0.7155,7/14/04,2004,0.600826972,188.9
7719,7/15/04,0.721,7/15/04,2004,0.600826972,188.9
7720,7/16/04,0.7165,7/16/04,2004,0.600826972,188.9
7721,7/19/04,0.7195,7/19/04,2004,0.600826972,188.9
7722,7/20/04,0.7355,7/20/04,2004,0.600826972,188.9
7723,7/21/04,0.7135,7/21/04,2004,0.600826972,188.9
7724,7/22/04,0.717,7/22/04,2004,0.600826972,188.9
7725,7/23/04,0.6985,7/23/04,2004,0.600826972,188.9
7726,7/26/04,0.6865,7/26/04,2004,0.600826972,188.9
7727,7/27/04,0.6795,7/27/04,2004,0.600826972,188.9
7728,7/28/04,0.6795,7/28/04,2004,0.600826972,188.9
7729,7/29/04,0.6765,7/29/04,2004,0.600826972,188.9
7730,7/30/04,0.6645,7/30/04,2004,0.600826972,188.9
7731,8/2/04,0.6645,8/2/04,2004,0.600826972,188.9
7732,8/3/04,0.668,8/3/04,2004,0.600826972,188.9
7733,8/4/04,0.663,8/4/04,2004,0.600826972,188.9
7734,8/5/04,0.659,8/5/04,2004,0.600826972,188.9
7735,8/6/04,0.6705,8/6/04,2004,0.600826972,188.9
7736,8/9/04,0.6735,8/9/04,2004,0.600826972,188.9
7737,8/10/04,0.6705,8/10/04,2004,0.600826972,188.9
7738,8/11/04,0.671,8/11/04,2004,0.600826972,188.9
7739,8/12/04,0.6555,8/12/04,2004,0.600826972,188.9
7740,8/13/04,0.656,8/13/04,2004,0.600826972,188.9
7741,8/16/04,0.689,8/16/04,2004,0.600826972,188.9
7742,8/17/04,0.692,8/17/04,2004,0.600826972,188.9
7743,8/18/04,0.666,8/18/04,2004,0.600826972,188.9
7744,8/19/04,0.671,8/19/04,2004,0.600826972,188.9
7745,8/20/04,0.6655,8/20/04,2004,0.600826972,188.9
7746,8/23/04,0.6985,8/23/04,2004,0.600826972,188.9
7747,8/24/04,0.6945,8/24/04,2004,0.600826972,188.9
7748,8/25/04,0.698,8/25/04,2004,0.600826972,188.9
7749,8/26/04,0.7141,8/26/04,2004,0.600826972,188.9
7750,8/27/04,0.7144,8/27/04,2004,0.600826972,188.9
7751,8/30/04,0.7072,8/30/04,2004,0.600826972,188.9
7752,8/31/04,0.7194,8/31/04,2004,0.600826972,188.9
7753,9/1/04,0.7395,9/1/04,2004,0.600826972,188.9
7754,9/2/04,0.7425,9/2/04,2004,0.600826972,188.9
7755,9/3/04,0.722,9/3/04,2004,0.600826972,188.9
7756,9/7/04,0.7085,9/7/04,2004,0.600826972,188.9
7757,9/8/04,0.7125,9/8/04,2004,0.600826972,188.9
7758,9/9/04,0.74,9/9/04,2004,0.600826972,188.9
7759,9/10/04,0.742,9/10/04,2004,0.600826972,188.9
7760,9/13/04,0.7735,9/13/04,2004,0.600826972,188.9
7761,9/14/04,0.778,9/14/04,2004,0.600826972,188.9
7762,9/15/04,0.7705,9/15/04,2004,0.600826972,188.9
7763,9/16/04,0.7845,9/16/04,2004,0.600826972,188.9
7764,9/17/04,0.7875,9/17/04,2004,0.600826972,188.9
7765,9/20/04,0.797,9/20/04,2004,0.600826972,188.9
7766,9/21/04,0.8165,9/21/04,2004,0.600826972,188.9
7767,9/22/04,0.8355,9/22/04,2004,0.600826972,188.9
7768,9/23/04,0.8105,9/23/04,2004,0.600826972,188.9
7769,9/24/04,0.83,9/24/04,2004,0.600826972,188.9
7770,9/27/04,0.86,9/27/04,2004,0.600826972,188.9
7771,9/28/04,0.811,9/28/04,2004,0.600826972,188.9
7772,9/29/04,0.824,9/29/04,2004,0.600826972,188.9
7773,9/30/04,0.8235,9/30/04,2004,0.600826972,188.9
7774,10/1/04,0.8015,10/1/04,2004,0.600826972,188.9
7775,10/4/04,0.762,10/4/04,2004,0.600826972,188.9
7776,10/5/04,0.7815,10/5/04,2004,0.600826972,188.9
7777,10/6/04,0.7765,10/6/04,2004,0.600826972,188.9
7778,10/7/04,0.7815,10/7/04,2004,0.600826972,188.9
7779,10/8/04,0.772,10/8/04,2004,0.600826972,188.9
7780,10/11/04,0.7585,10/11/04,2004,0.600826972,188.9
7781,10/12/04,0.745,10/12/04,2004,0.600826972,188.9
7782,10/13/04,0.738,10/13/04,2004,0.600826972,188.9
7783,10/14/04,0.7325,10/14/04,2004,0.600826972,188.9
7784,10/15/04,0.7465,10/15/04,2004,0.600826972,188.9
7785,10/18/04,0.7385,10/18/04,2004,0.600826972,188.9
7786,10/19/04,0.7295,10/19/04,2004,0.600826972,188.9
7787,10/20/04,0.7465,10/20/04,2004,0.600826972,188.9
7788,10/21/04,0.7555,10/21/04,2004,0.600826972,188.9
7789,10/22/04,0.751,10/22/04,2004,0.600826972,188.9
7790,10/25/04,0.756,10/25/04,2004,0.600826972,188.9
7791,10/26/04,0.758,10/26/04,2004,0.600826972,188.9
7792,10/27/04,0.779,10/27/04,2004,0.600826972,188.9
7793,10/28/04,0.777,10/28/04,2004,0.600826972,188.9
7794,10/29/04,0.744,10/29/04,2004,0.600826972,188.9
7795,11/1/04,0.742,11/1/04,2004,0.600826972,188.9
7796,11/2/04,0.757,11/2/04,2004,0.600826972,188.9
7797,11/3/04,0.7715,11/3/04,2004,0.600826972,188.9
7798,11/4/04,0.779,11/4/04,2004,0.600826972,188.9
7799,11/5/04,0.783,11/5/04,2004,0.600826972,188.9
7800,11/8/04,0.7985,11/8/04,2004,0.600826972,188.9
7801,11/9/04,0.8,11/9/04,2004,0.600826972,188.9
7802,11/10/04,0.8135,11/10/04,2004,0.600826972,188.9
7803,11/11/04,0.8145,11/11/04,2004,0.600826972,188.9
7804,11/12/04,0.805,11/12/04,2004,0.600826972,188.9
7805,11/15/04,0.9165,11/15/04,2004,0.600826972,188.9
7806,11/16/04,0.8605,11/16/04,2004,0.600826972,188.9
7807,11/17/04,0.8805,11/17/04,2004,0.600826972,188.9
7808,11/18/04,0.889,11/18/04,2004,0.600826972,188.9
7809,11/19/04,0.8725,11/19/04,2004,0.600826972,188.9
7810,11/22/04,0.8935,11/22/04,2004,0.600826972,188.9
7811,11/23/04,0.8999,11/23/04,2004,0.600826972,188.9
7812,11/24/04,0.9012,11/24/04,2004,0.600826972,188.9
7813,11/29/04,0.9657,11/29/04,2004,0.600826972,188.9
7814,11/30/04,0.9685,11/30/04,2004,0.600826972,188.9
7815,12/1/04,0.986,12/1/04,2004,0.600826972,188.9
7816,12/2/04,0.978,12/2/04,2004,0.600826972,188.9
7817,12/3/04,0.9795,12/3/04,2004,0.600826972,188.9
7818,12/6/04,0.9765,12/6/04,2004,0.600826972,188.9
7819,12/7/04,0.974,12/7/04,2004,0.600826972,188.9
7820,12/8/04,0.9805,12/8/04,2004,0.600826972,188.9
7821,12/9/04,0.9795,12/9/04,2004,0.600826972,188.9
7822,12/10/04,0.973,12/10/04,2004,0.600826972,188.9
7823,12/13/04,0.939,12/13/04,2004,0.600826972,188.9
7824,12/14/04,0.9405,12/14/04,2004,0.600826972,188.9
7825,12/15/04,1.0055,12/15/04,2004,0.600826972,188.9
7826,12/16/04,0.9975,12/16/04,2004,0.600826972,188.9
7827,12/17/04,1.043,12/17/04,2004,0.600826972,188.9
7828,12/20/04,1.068,12/20/04,2004,0.600826972,188.9
7829,12/21/04,1.0505,12/21/04,2004,0.600826972,188.9
7830,12/22/04,1.0125,12/22/04,2004,0.600826972,188.9
7831,12/23/04,1.051,12/23/04,2004,0.600826972,188.9
7832,12/27/04,1.047,12/27/04,2004,0.600826972,188.9
7833,12/28/04,1.052,12/28/04,2004,0.600826972,188.9
7834,12/29/04,1.0795,12/29/04,2004,0.600826972,188.9
7835,12/30/04,1.0375,12/30/04,2004,0.600826972,188.9
7836,1/3/05,1.031,1/3/05,2005,0.621183206,195.3
7837,1/4/05,1.0145,1/4/05,2005,0.621183206,195.3
7838,1/5/05,0.985,1/5/05,2005,0.621183206,195.3
7839,1/6/05,0.968,1/6/05,2005,0.621183206,195.3
7840,1/7/05,0.9625,1/7/05,2005,0.621183206,195.3
7841,1/10/05,0.956,1/10/05,2005,0.621183206,195.3
7842,1/11/05,0.9565,1/11/05,2005,0.621183206,195.3
7843,1/12/05,0.9885,1/12/05,2005,0.621183206,195.3
7844,1/13/05,1.011,1/13/05,2005,0.621183206,195.3
7845,1/14/05,1.001,1/14/05,2005,0.621183206,195.3
7846,1/18/05,1.044,1/18/05,2005,0.621183206,195.3
7847,1/19/05,1.041,1/19/05,2005,0.621183206,195.3
7848,1/20/05,1.02,1/20/05,2005,0.621183206,195.3
7849,1/21/05,1.0325,1/21/05,2005,0.621183206,195.3
7850,1/24/05,1.0465,1/24/05,2005,0.621183206,195.3
7851,1/25/05,1.0575,1/25/05,2005,0.621183206,195.3
7852,1/26/05,1.051,1/26/05,2005,0.621183206,195.3
7853,1/27/05,1.032,1/27/05,2005,0.621183206,195.3
7854,1/28/05,1.053,1/28/05,2005,0.621183206,195.3
7855,1/31/05,1.0535,1/31/05,2005,0.621183206,195.3
7856,2/1/05,1.058,2/1/05,2005,0.621183206,195.3
7857,2/2/05,1.049,2/2/05,2005,0.621183206,195.3
7858,2/3/05,1.053,2/3/05,2005,0.621183206,195.3
7859,2/4/05,1.105,2/4/05,2005,0.621183206,195.3
7860,2/7/05,1.1275,2/7/05,2005,0.621183206,195.3
7861,2/8/05,1.117,2/8/05,2005,0.621183206,195.3
7862,2/9/05,1.1245,2/9/05,2005,0.621183206,195.3
7863,2/10/05,1.1385,2/10/05,2005,0.621183206,195.3
7864,2/11/05,1.1345,2/11/05,2005,0.621183206,195.3
7865,2/14/05,1.124,2/14/05,2005,0.621183206,195.3
7866,2/15/05,1.178,2/15/05,2005,0.621183206,195.3
7867,2/16/05,1.1685,2/16/05,2005,0.621183206,195.3
7868,2/17/05,1.1705,2/17/05,2005,0.621183206,195.3
7869,2/18/05,1.1805,2/18/05,2005,0.621183206,195.3
7870,2/22/05,1.151,2/22/05,2005,0.621183206,195.3
7871,2/23/05,1.2197,2/23/05,2005,0.621183206,195.3
7872,2/24/05,1.2008,2/24/05,2005,0.621183206,195.3
7873,2/25/05,1.1654,2/25/05,2005,0.621183206,195.3
7874,2/28/05,1.2107,2/28/05,2005,0.621183206,195.3
7875,3/1/05,1.2145,3/1/05,2005,0.621183206,195.3
7876,3/2/05,1.2155,3/2/05,2005,0.621183206,195.3
7877,3/3/05,1.2305,3/3/05,2005,0.621183206,195.3
7878,3/4/05,1.2405,3/4/05,2005,0.621183206,195.3
7879,3/7/05,1.302,3/7/05,2005,0.621183206,195.3
7880,3/8/05,1.3285,3/8/05,2005,0.621183206,195.3
7881,3/9/05,1.3175,3/9/05,2005,0.621183206,195.3
7882,3/10/05,1.381,3/10/05,2005,0.621183206,195.3
7883,3/11/05,1.3665,3/11/05,2005,0.621183206,195.3
7884,3/14/05,1.347,3/14/05,2005,0.621183206,195.3
7885,3/15/05,1.369,3/15/05,2005,0.621183206,195.3
7886,3/16/05,1.3635,3/16/05,2005,0.621183206,195.3
7887,3/17/05,1.361,3/17/05,2005,0.621183206,195.3
7888,3/18/05,1.332,3/18/05,2005,0.621183206,195.3
7889,3/21/05,1.3065,3/21/05,2005,0.621183206,195.3
7890,3/22/05,1.3135,3/22/05,2005,0.621183206,195.3
7891,3/23/05,1.2525,3/23/05,2005,0.621183206,195.3
7892,3/24/05,1.209,3/24/05,2005,0.621183206,195.3
7893,3/28/05,1.2235,3/28/05,2005,0.621183206,195.3
7894,3/29/05,1.2205,3/29/05,2005,0.621183206,195.3
7895,3/30/05,1.25,3/30/05,2005,0.621183206,195.3
7896,3/31/05,1.264,3/31/05,2005,0.621183206,195.3
7897,4/1/05,1.2395,4/1/05,2005,0.621183206,195.3
7898,4/4/05,1.2305,4/4/05,2005,0.621183206,195.3
7899,4/5/05,1.261,4/5/05,2005,0.621183206,195.3
7900,4/6/05,1.247,4/6/05,2005,0.621183206,195.3
7901,4/7/05,1.2195,4/7/05,2005,0.621183206,195.3
7902,4/8/05,1.1685,4/8/05,2005,0.621183206,195.3
7903,4/11/05,1.135,4/11/05,2005,0.621183206,195.3
7904,4/12/05,1.1485,4/12/05,2005,0.621183206,195.3
7905,4/13/05,1.146,4/13/05,2005,0.621183206,195.3
7906,4/14/05,1.1105,4/14/05,2005,0.621183206,195.3
7907,4/15/05,1.1255,4/15/05,2005,0.621183206,195.3
7908,4/18/05,1.1195,4/18/05,2005,0.621183206,195.3
7909,4/19/05,1.18,4/19/05,2005,0.621183206,195.3
7910,4/20/05,1.2185,4/20/05,2005,0.621183206,195.3
7911,4/21/05,1.1975,4/21/05,2005,0.621183206,195.3
7912,4/22/05,1.248,4/22/05,2005,0.621183206,195.3
7913,4/25/05,1.244,4/25/05,2005,0.621183206,195.3
7914,4/26/05,1.3017,4/26/05,2005,0.621183206,195.3
7915,4/27/05,1.3161,4/27/05,2005,0.621183206,195.3
7916,4/28/05,1.2974,4/28/05,2005,0.621183206,195.3
7917,4/29/05,1.2739,4/29/05,2005,0.621183206,195.3
7918,5/2/05,1.2355,5/2/05,2005,0.621183206,195.3
7919,5/3/05,1.219,5/3/05,2005,0.621183206,195.3
7920,5/4/05,1.2545,5/4/05,2005,0.621183206,195.3
7921,5/5/05,1.2295,5/5/05,2005,0.621183206,195.3
7922,5/6/05,1.245,5/6/05,2005,0.621183206,195.3
7923,5/9/05,1.2395,5/9/05,2005,0.621183206,195.3
7924,5/10/05,1.216,5/10/05,2005,0.621183206,195.3
7925,5/11/05,1.2475,5/11/05,2005,0.621183206,195.3
7926,5/12/05,1.225,5/12/05,2005,0.621183206,195.3
7927,5/13/05,1.215,5/13/05,2005,0.621183206,195.3
7928,5/16/05,1.1625,5/16/05,2005,0.621183206,195.3
7929,5/17/05,1.182,5/17/05,2005,0.621183206,195.3
7930,5/18/05,1.184,5/18/05,2005,0.621183206,195.3
7931,5/19/05,1.168,5/19/05,2005,0.621183206,195.3
7932,5/20/05,1.17,5/20/05,2005,0.621183206,195.3
7933,5/23/05,1.1815,5/23/05,2005,0.621183206,195.3
7934,5/24/05,1.1965,5/24/05,2005,0.621183206,195.3
7935,5/25/05,1.224,5/25/05,2005,0.621183206,195.3
7936,5/26/05,1.237,5/26/05,2005,0.621183206,195.3
7937,5/27/05,1.219,5/27/05,2005,0.621183206,195.3
7938,5/31/05,1.1835,5/31/05,2005,0.621183206,195.3
7939,6/1/05,1.1805,6/1/05,2005,0.621183206,195.3
7940,6/2/05,1.22,6/2/05,2005,0.621183206,195.3
7941,6/3/05,1.2555,6/3/05,2005,0.621183206,195.3
7942,6/6/05,1.241,6/6/05,2005,0.621183206,195.3
7943,6/7/05,1.2575,6/7/05,2005,0.621183206,195.3
7944,6/8/05,1.214,6/8/05,2005,0.621183206,195.3
7945,6/9/05,1.164,6/9/05,2005,0.621183206,195.3
7946,6/10/05,1.13,6/10/05,2005,0.621183206,195.3
7947,6/13/05,1.0975,6/13/05,2005,0.621183206,195.3
7948,6/14/05,1.1075,6/14/05,2005,0.621183206,195.3
7949,6/15/05,1.1115,6/15/05,2005,0.621183206,195.3
7950,6/16/05,1.0955,6/16/05,2005,0.621183206,195.3
7951,6/17/05,1.076,6/17/05,2005,0.621183206,195.3
7952,6/20/05,1.09,6/20/05,2005,0.621183206,195.3
7953,6/21/05,1.0775,6/21/05,2005,0.621183206,195.3
7954,6/22/05,1.108,6/22/05,2005,0.621183206,195.3
7955,6/23/05,1.084,6/23/05,2005,0.621183206,195.3
7956,6/24/05,1.0545,6/24/05,2005,0.621183206,195.3
7957,6/27/05,1.033,6/27/05,2005,0.621183206,195.3
7958,6/28/05,1.0558,6/28/05,2005,0.621183206,195.3
7959,6/29/05,1.0511,6/29/05,2005,0.621183206,195.3
7960,6/30/05,1.0737,6/30/05,2005,0.621183206,195.3
7961,7/1/05,1.053,7/1/05,2005,0.621183206,195.3
7962,7/5/05,1.053,7/5/05,2005,0.621183206,195.3
7963,7/6/05,1.074,7/6/05,2005,0.621183206,195.3
7964,7/7/05,1.0715,7/7/05,2005,0.621183206,195.3
7965,7/8/05,1.069,7/8/05,2005,0.621183206,195.3
7966,7/11/05,1.0455,7/11/05,2005,0.621183206,195.3
7967,7/12/05,1.049,7/12/05,2005,0.621183206,195.3
7968,7/13/05,1.049,7/13/05,2005,0.621183206,195.3
7969,7/14/05,1.0855,7/14/05,2005,0.621183206,195.3
7970,7/15/05,1.055,7/15/05,2005,0.621183206,195.3
7971,7/18/05,1.001,7/18/05,2005,0.621183206,195.3
7972,7/19/05,0.9655,7/19/05,2005,0.621183206,195.3
7973,7/20/05,0.9845,7/20/05,2005,0.621183206,195.3
7974,7/21/05,0.989,7/21/05,2005,0.621183206,195.3
7975,7/22/05,0.9945,7/22/05,2005,0.621183206,195.3
7976,7/25/05,1.021,7/25/05,2005,0.621183206,195.3
