RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25,3/31/25,4/30/25,5/31/25,6/30/25,7/31/25,8/31/25,9/30/25,10/31/25
395194,38,"Virginia Beach, VA",msa,VA,217424.2537,217472.5097,217666.883,217995.5379,218619.9462,219130.8041,219809.656,220501.2377,221496.4223,222383.6559,223135.6332,223643.1795,224247.1658,224598.406,224671.7974,224495.275,224385.2977,224549.5851,224660.8301,224879.4925,225174.6172,225758.2413,226506.2885,227263.9121,228010.2103,228649.4468,229140.6367,229576.4681,229962.0576,230438.0875,230837.3788,231182.7203,231506.0719,231971.6197,232484.9448,233097.3763,233623.0907,234186.9106,234926.3862,235411.2057,235881.3889,235943.0528,236457.6024,236937.8816,237460.6927,237695.0673,237994.1234,238385.0072,238894.2103,239565.3042,240486.8837,241487.0256,242212.0289,242711.9882,243039.6099,243551.0479,244192.6529,245078.6328,246238.4355,247677.6287,249253.8812,250664.0951,251829.1735,252712.862,253129.8038,253480.5276,254204.5064,255940.1781,258787.507,262170.912,265735.9021,269013.3135,272107.8512,275201.3909,278413.5184,281836.4024,285463.0013,289002.8764,291696.5749,293264.8417,293738.0474,294445.395,296035.9177,298658.8794,302188.0862,305800.9442,309602.9637,313212.1874,316596.3269,319460.4591,320884.4669,321010.9541,320173.0963,319952.8972,320354.6168,321280.8255,321884.9432,322787.0105,323981.3714,326025.0518,328590.7319,331369.7685,333894.4441,336065.7032,337786.4331,338885.4585,339475.9096,339909.5311,340481.7184,341735.1589,343962.9222,346663.0067,348736.583,349868.5233,350505.8153,351459.1464,352580.0726,353758.8158,354609.3613,355479.2641,356374.0679,357083.3434,357131.365,356870.1306,356653.4207,356757.0139,357223.7548,357870.8472,358880.8194,360037.4577
395005,39,"Providence, RI",msa,RI,240937.8696,241655.0696,242579.9721,243693.172,244505.9558,245162.7698,246117.1155,247323.3061,248729.803,250066.5407,251536.313,253128.6883,254771.947,256147.0711,257183.8439,258161.8614,259390.8505,260853.5378,262254.1273,263357.4518,264601.0409,265858.9757,267511.5098,269232.1575,271086.906,272849.6377,274626.3225,276610.4573,278582.5817,280372.1944,281815.7438,282882.4514,284041.2994,285170.486,286722.3727,288251.9302,289764.2479,290981.4405,292569.6136,294297.2306,296126.4496,297571.4466,299157.5881,300716.8689,302150.4328,302866.1223,303144.7737,303229.2765,303465.8493,304230.8472,305277.3617,306707.3139,307748.6925,308787.4804,309528.7449,310160.7831,310630.7666,311358.2562,312827.762,314489.7954,316822.142,319079.5796,321639.4343,323777.7255,324927.057,325287.5992,325766.961,327730.7755,331592.0992,336818.9713,342969.3632,349335.3763,355122.8609,361036.4826,367059.3378,373714.2489,380300.0321,386322.2373,390262.4353,391699.7136,391242.2615,390759.64,391353.992,392926.5396,397161.4745,403737.9785,412501.346,420887.0556,428085.1449,433721.7858,436491.2487,436079.4963,433551.0887,431626.117,430848.7091,430717.7751,430045.895,429895.5571,431040.9206,434195.5307,438469.401,442879.1069,447082.7196,451005.75,454471.7594,457517.7922,459893.3908,462092.2552,463483.8534,465029.6159,467779.9766,471823.9785,476020.8016,479165.2702,481925.3365,484832.4791,487752.836,490396.1504,492465.0766,494516.2834,495911.9574,497284.599,497588.654,497778.819,497624.1845,497703.9721,498370.6282,499306.5255,500809.6198,502800.5375
394714,40,"Jacksonville, FL",msa,FL,167737.2477,168387.8365,168833.344,169482.9201,170420.4245,171395.3966,172486.6856,173698.462,175093.6409,176552.8833,177759.6731,178762.4657,179595.2284,180469.1359,181355.2165,182576.1295,183861.5801,185100.2474,186027.4599,187038.5242,188382.46,189961.3683,191295.0207,192349.448,193102.2208,194063.3136,195259.3908,196694.1313,198032.1071,199439.5161,200687.9225,202144.0284,203572.4362,205290.5417,206801.286,208226.8031,209416.7947,210663.1513,212087.0381,213650.1551,215277.6115,216708.5005,218285.4375,219788.2231,221282.5849,222556.1214,223798.1584,225028.751,226121.2797,227121.0012,228014.377,228669.5568,229326.9024,229995.8131,230802.9826,231519.0337,232101.3684,232837.1739,233833.5828,235075.6196,236647.5463,238339.5467,239950.6081,241020.5632,241397.1709,241608.3565,242146.3989,243573.7307,245919.7697,248691.9395,251898.4385,255090.0488,258705.3563,262633.1545,266893.0419,271364.8523,276391.9391,282358.7176,288207.1447,293241.842,297201.4698,301431.1539,306450.691,311877.8479,318695.2473,326679.9526,336026.7597,345339.7266,353561.1736,360502.5159,364944.4695,367063.8818,367271.4413,367009.9792,366534.6919,365170.001,362735.4742,360274.6764,358618.6382,357875.1695,357559.1776,357698.6622,357870.7278,358369.6485,358700.875,359043.0353,359219.7717,359526.1395,360042.0365,360864.4663,361843.8324,362673.0496,362862.5645,362269.7847,361335.0974,360494.2125,359752.891,359138.0211,358460.107,358050.9199,357846.1645,357514.5529,356563.7828,355173.614,353551.0227,351843.3465,350078.0113,348542.3357,347604.7006,346997.521
394862,41,"Milwaukee, WI",msa,WI,190628.7751,191144.0874,191680.255,192396.5407,193128.4595,193624.736,194082.4455,194647.3498,195473.4519,196459.6204,197407.2522,198678.0909,199981.7913,201181.9009,201933.6866,202816.9013,203757.3304,204734.904,205161.9723,205540.3208,206205.3975,207380.1043,208804.7909,210284.5786,211549.1968,212498.86,213289.4494,214254.316,215413.8173,216469.6355,217463.2218,218111.6305,218796.4832,219463.7077,220409.3743,221586.1187,222723.3357,223881.8791,225351.0824,226994.5544,228664.9166,229780.2786,231065.1846,232081.9641,232941.5676,233074.5884,233247.9917,233797.5619,235010.9526,236902.0238,238916.5598,240506.0457,241609.074,242325.6154,243116.4909,243755.243,244309.4868,244863.9329,245771.8238,246981.4489,248624.4811,250264.5882,252149.3857,253933.7047,255273.2258,255934.0625,256295.0361,257179.0918,259301.6519,262325.7197,265749.0416,269038.7406,272081.8202,275104.8217,277929.503,281013.7742,284748.094,288779.6275,291911.5399,293005.408,292225.9094,290904.7915,290169.3565,290402.1819,291872.3602,294443.0242,298269.264,303028.5905,307571.5719,311174.6957,312673.1899,312393.9607,311346.7949,310628.4024,310706.6913,311360.8422,312903.8307,315097.5154,318189.7567,321834.8021,325673.3179,328948.3821,331221.3501,333342.3971,334991.5412,336290.2997,337051.2319,337439.8631,337883.3555,339271.6745,342188.4897,345816.3971,348640.3072,350391.7502,351196.8775,351995.2557,352715.8049,353685.9508,354521.2151,355553.1827,356707.8663,357865.5108,358701.914,359567.6854,360522.9245,361522.6206,362305.9661,363196.0029,364558.2161,366631.9387
394935,42,"Oklahoma City, OK",msa,OK,139579.5257,140028.8896,140359.1481,140638.8615,141064.8056,141428.7397,141850.557,142255.8788,142754.8355,143071.2482,143061.5681,142707.0738,142605.62,142937.6749,143560.7684,144276.498,144918.8556,145456.9231,145880.2335,146293.2757,146726.1607,147026.9366,146994.423,146754.1253,146542.5147,146631.0207,146926.5036,147364.6146,147842.5931,148368.4368,148741.836,149026.968,149329.9528,150030.367,150995.501,152126.977,152990.6217,153475.7849,153770.8732,154011.361,154198.4315,154124.7558,154320.1983,154601.6753,155135.0324,155516.2555,156120.0418,156825.9893,157457.0164,158166.5548,158708.3194,159148.3834,159459.2033,160000.0346,160612.0274,161151.5409,161532.8634,162157.2506,163061.5075,164279.8451,165616.4506,166795.8631,167671.7931,168122.0273,168230.6997,168341.3645,168744.0676,169746.6007,171382.3347,173417.8377,175797.2297,178102.685,180119.7055,181900.2554,183623.0219,185590.7458,187910.1219,190487.7579,192643.7122,194174.5338,195053.6666,196245.1821,197861.471,199969.3277,202913.1513,206333.7859,210146.7269,213702.5717,216794.6779,219582.9551,221545.296,222705.938,223209.1998,223764.9061,224647.8331,225452.0663,225721.8898,225823.5394,226183.113,227200.9961,228567.6695,229888.2602,230802.3123,231361.6869,231657.479,231997.7303,232445.5997,232967.9781,233434.1743,233816.8141,234365.9465,235020.5496,235478.6109,235636.0212,235572.4947,235728.4896,235994.4113,236474.0985,237050.2877,237918.8521,238731.2336,239046.6561,238833.6875,238466.6561,238405.7291,238358.2222,238352.1732,238347.5833,238661.901,239049.7429
395012,43,"Raleigh, NC",msa,NC,220029.0485,221273.8997,222565.107,223641.214,224601.9821,225547.4184,226701.1999,227998.4677,229520.4294,231176.532,232898.5219,234553.3447,236232.2689,237701.1768,238942.7329,240084.0367,241279.9434,242522.9207,243713.5422,244822.5854,245991.703,247201.7156,248621.6838,250120.6112,251649.1379,253151.8425,254515.7065,255936.5906,257074.4339,258202.1704,259199.3803,260244.6036,261153.1495,262058.0475,263043.3046,264343.2711,265771.046,267225.7043,268698.8863,269832.7903,270906.8346,271729.61,272854.577,273954.5263,275174.3519,276333.8049,277553.6744,278743.8688,280000.732,281279.9039,282707.2476,283924.1857,284888.0932,285413.4613,285902.7949,286496.3428,287291.4914,288333.2987,289587.8097,290997.0765,292468.8238,293841.0124,295176.4684,296340.3263,297084.009,297635.9411,298464.0672,300241.946,303155.8436,306590.4245,310300.6867,313991.3631,317821.2219,321955.0009,326324.7796,331185.1124,337128.6055,344562.5752,352877.8694,361181.329,368849.729,376258.6236,383480.5451,390355.7639,397908.6015,406416.9665,416923.6651,428025.6064,438937.2805,447568.1736,452160.2768,452314.1309,449105.0965,445380.4736,441731.7189,438463.9263,435097.0884,432355.4122,430866.0911,430995.3041,432382.4495,434657.6198,436740.9022,438456.1242,439427.3558,440076.6797,440414.5562,440404.4695,440496.4321,441304.2202,443385.482,445501.797,447004.2293,447197.6921,446931.3403,446526.7917,446361.5515,446214.2817,446022.3242,445865.8711,445597.6071,444994.6157,443776.8456,442539.1863,441129.6719,439663.8599,438066.8921,436699.7865,435883.4568,435254.2097
394849,44,"Memphis, TN",msa,TN,121207.5607,121521.1189,121831.7882,122232.4385,122833.9265,123411.0376,124052.0835,124510.3107,125027.5907,125506.3186,126026.5016,126486.145,127050.2274,127585.5269,127915.1042,128080.7679,128078.2127,128298.2972,128561.738,129120.871,129759.0969,130516.58,131330.1866,132236.4997,133008.9179,133658.3432,134188.9382,134878.3875,135550.1112,136237.7202,136955.7775,137833.3407,138855.7693,139906.6603,141018.38,142071.062,142986.673,143671.6084,144459.6826,145326.2723,146303.3888,147056.278,147890.5347,148762.3488,149748.037,150707.359,151840.4097,153110.6163,154260.0266,155278.728,156193.437,157072.8317,157791.1802,158577.8705,159424.1677,160288.7091,161035.706,161943.7895,163144.8477,164549.072,165938.4169,167196.5099,168453.7803,169734.6929,170803.6703,171815.5106,172973.6033,174600.334,176840.7707,179457.4669,182398.1949,184938.2871,187415.9729,189747.6668,192431.9536,195171.4855,198245.4191,201649.8824,204773.8977,207026.3751,208468.1183,210247.0946,212955.7912,216063.932,219625.5414,223391.9745,227476.4434,231578.6819,235254.7852,238646.4559,240910.4065,242106.5005,242342.5967,242334.782,242169.2935,241528.3284,240277.0868,239033.2644,238548.3868,238744.9552,239353.9286,239908.3117,240304.0555,240693.6254,240728.9698,240482.9998,239895.5578,239538.3902,239535.3447,240142.6189,241254.9967,242629.5121,243583.9196,243839.4061,243494.0442,242747.6739,241988.0478,241529.3119,241530.8757,241856.8131,242361.3322,242743.5857,242782.6612,242501.7122,242087.945,241657.4648,241269.465,240897.1447,240609.1983,240442.4816
395022,45,"Richmond, VA",msa,VA,198877.8344,199196.8174,199435.6278,199844.4272,200553.7393,201389.291,202374.039,203488.1938,204587.0977,205740.3512,206713.0742,207759.142,208846.9674,209932.2527,210701.3309,211271.9341,211875.4706,212779.7788,213672.5206,214524.9794,215398.4715,216470.4629,217694.0709,218943.0041,220106.9977,221225.5789,222279.643,223368.7762,224279.3686,225100.3935,225772.2454,226489.5709,227280.2113,228288.282,229407.5958,230626.0041,231721.6448,232854.711,234022.0752,235035.063,235909.0632,236487.4065,237400.5408,238292.9616,239438.0655,240210.8438,240976.4811,241537.3526,242406.2094,243661.9158,245183.8349,246668.1284,247672.452,248473.9134,249034.5116,249780.5682,250624.603,251610.9474,252798.8207,254071.1628,255467.2528,256830.8802,258138.3376,259215.4279,259865.6881,260426.4695,261446.114,263349.229,266218.3443,269789.4858,273749.7478,277745.5919,281564.3962,285328.1601,289176.7179,293094.478,297151.8316,301178.7339,304329.7605,306191.5332,306731.131,307316.9839,308616.9155,310831.3728,314682.1227,319399.5518,324662.5606,329649.6653,334548.3466,339489.7216,343219.5821,344885.9311,344794.7788,344413.5802,344833.1474,345573.2055,346186.7543,346472.7504,347226.9193,348825.2558,351636.4954,354646.9985,357222.6901,358760.7772,359841.037,360487.4455,361128.3996,361864.6344,362646.4072,363925.8472,366119.0891,368867.5998,371308.5377,372618.4933,373353.1742,374193.3414,375117.0075,376175.0566,376887.9507,377716.8433,378482.7319,379123.5813,379167.8301,378923.4319,378542.5716,378277.2368,378398.268,378908.4849,379961.748,381248.433
394807,46,"Louisville, KY",msa,KY,142809.5823,143041.9392,143199.374,143635.8331,144242.4515,144907.4631,145547.6427,146243.8808,146836.0634,147515.1841,148036.5939,148714.9586,149247.9327,149850.0026,150260.6344,150792.3785,151372.8515,152097.9324,152636.2997,153197.1052,153980.5639,155137.9912,156387.4219,157508.8888,158299.1848,158957.9936,159510.306,160298.9634,161133.9854,162069.0728,163081.318,164064.478,165093.121,165426.8877,165131.8166,164462.4848,164578.2779,165877.3031,167907.9332,169772.3856,171133.9098,172082.9965,173125.1435,174121.6048,175050.5318,175705.6863,176516.1546,177407.7094,178628.419,179988.6172,181454.3392,182714.9708,183618.8256,184408.2992,184984.032,185509.1568,185802.7118,186452.6365,187426.6884,188648.6159,189811.6865,190733.8842,191571.2553,192308.6552,192815.118,193366.7263,194109.0217,195557.4786,197730.5331,200479.7066,203485.9515,206323.6132,208594.5724,210674.2246,212722.6135,214846.2758,217150.5361,219639.8803,221791.5772,223018.4986,223292.4785,223709.5775,224735.1715,226307.0659,228617.3518,231287.3802,234255.8786,237070.4562,239567.9775,241856.8475,243041.2092,243193.4399,242352.5687,241888.6733,241964.0711,242391.6259,242500.0966,242670.2636,243255.6766,244623.4708,246389.73,248189.5932,249497.7626,250495.7033,251126.1486,251696.6818,252100.905,252549.2013,252898.128,253347.6666,254239.7988,255465.5649,256670.3252,257443.7451,258071.7446,258727.2801,259286.3744,260005.1017,261011.0446,262782.378,264754.175,266270.3287,266972.2597,267343.4745,267836.7016,268372.0603,268695.2108,268770.4616,268890.705,269222.6175
394910,47,"New Orleans, LA",msa,LA,209344.7323,210374.8564,211283.2892,212176.756,213348.6615,214352.5464,215138.5332,215410.9223,216231.8374,217461.4315,218574.4159,219446.2803,219610.3677,219663.828,219437.1155,220102.979,221045.1173,222304.4056,222929.8982,223767.6145,224243.1934,224941.1346,225093.5279,224928.3489,224280.872,223658.8482,223215.3732,222875.1435,222283.0307,221892.0119,221870.9405,222310.4408,223068.8857,224198.9573,225142.1941,226018.6945,226980.2931,227905.7053,228747.1689,228438.1459,227398.0834,225785.0971,225367.4479,225794.2645,226824.6206,227005.0155,227248.3256,227504.4965,228404.0332,230193.7475,232490.4567,234778.6303,236372.173,237173.5131,238137.7681,238926.9521,239663.2237,239969.2613,240432.0073,241432.4356,243622.5586,245910.0514,247870.1661,249467.1616,250229.2243,250238.9986,249325.3952,249458.9481,251217.0351,254055.3434,256576.4385,258622.9856,259728.9066,261222.4213,262768.7965,264852.5223,267508.8266,270727.4573,273873.6935,275794.5952,276922.8049,278266.2729,280264.7959,282242.3378,283388.3764,284656.9835,286286.2773,288293.5843,289799.4168,291354.729,292522.7652,292491.3415,290651.4157,288246.4641,285585.7045,282729.9312,280028.7893,278245.5366,278140.3899,278123.5648,276975.6571,274758.2386,272066.0414,269480.8061,266503.882,263598.7047,260992.9495,259055.2473,257321.1614,256837.4876,256874.3111,257560.4318,257732.4577,257067.2569,256064.7887,254807.4413,253804.547,253023.7516,252869.3858,253195.6441,253279.483,252931.8712,252468.8691,251958.129,251709.2858,251813.1208,252098.4184,252726.8969,253212.3912,253759.6693
395053,48,"Salt Lake City, UT",msa,UT,246466.9612,247860.4735,249302.3451,250670.4063,252133.5738,253693.8036,255760.2559,258375.5347,261283.1414,264094.7132,266613.9344,269130.2263,271535.2088,273533.6442,274918.1159,276395.8363,278209.9744,280374.4431,282315.4285,283817.4842,284916.9512,285975.7596,287172.8552,288630.693,290605.5649,293182.7664,296357.0129,299379.5277,301922.7608,304148.555,306248.7499,308619.5046,310974.5204,313046.9827,315107.2018,317567.5775,320450.7992,323275.0788,325937.589,327944.6486,329756.4957,331265.6475,333822.9187,336517.6146,339203.6414,341309.1736,343308.0804,344966.3022,347155.9824,349676.3243,352315.0683,353988.3882,354664.6638,355023.7125,355606.7379,356693.681,358305.551,360340.7348,362943.3085,366091.9098,369615.8581,373628.8549,377829.2088,381487.5903,383341.8929,384071.4005,385000.0224,387986.7651,393238.9104,400072.8628,407793.4964,415417.297,423212.3903,431777.9683,441649.3943,452536.7556,464269.1496,475613.0899,485287.5515,492526.5354,497741.5444,501872.8817,505989.3534,510813.8734,518649.315,529197.7365,542137.8148,554823.794,565159.5495,570791.0806,569724.5077,563581.55,555098.5029,548453.7986,543363.1109,539348.9807,535683.0566,532667.4641,530472.058,528813.1824,528109.262,529032.9624,530929.8178,533172.5347,534751.218,536289.4762,537307.0967,537737.0446,537426.0404,537586.7095,538928.4786,540787.0514,542250.6396,542620.3548,542314.5729,542018.3787,542795.114,544674.8235,547484.7511,550388.6752,552694.3683,553690.5986,553147.1472,552205.6156,550774.9686,549857.1352,549614.05,550861.9364,553251.6441,556102.4636
394669,49,"Hartford, CT",msa,CT,213229.6677,213190.0204,213374.0421,213605.8207,214103.0173,214367.1421,214663.6944,214870.7016,215166.8386,215565.0753,215851.0736,215972.6299,216324.2604,216499.5169,216768.7625,216676.9989,217019.4781,217344.1237,217501.0027,217536.5132,217585.3786,218000.5107,218535.5374,219284.5922,219742.9038,219979.8368,220218.0336,220806.7442,221568.0714,222277.9146,222944.0412,223396.2853,223833.817,224215.2596,224812.5887,225346.8101,225826.2536,226031.4057,226374.647,226290.9604,226255.4245,225939.5006,226047.1757,226274.9833,226734.6223,226954.8242,226949.3668,226758.6976,226706.6612,226990.4801,227497.3695,227992.779,228299.8169,228508.3364,228727.562,228917.016,228891.5807,228949.5599,229311.7833,229973.678,230993.8241,232159.7068,233776.3666,235420.363,236303.0868,236523.769,236541.4631,237503.8337,239700.7858,242895.6765,246824.4463,250790.61,254454.1443,257885.0573,261364.2435,264918.4303,268740.3847,272490.7529,275108.8396,275941.1936,275104.1892,274401.0573,274424.3147,275653.3932,278707.7476,283310.3382,288836.0866,293993.1246,298789.2626,303025.7183,305927.774,306625.0967,305912.4682,305304.7372,305887.4939,306865.0799,307454.0652,308337.0124,310118.6423,313155.4423,316626.7314,320471.4396,324924.9242,329730.1158,334109.7366,337440.7624,339756.8652,341754.4716,343511.0859,345860.674,348972.7671,352439.4564,355537.7544,357646.6909,359360.0764,360822.4116,362551.3845,363947.4511,364998.8783,365879.0957,366948.8755,368125.8893,369103.1706,370251.6112,371532.31,372898.8433,374625.5904,376257.7999,378052.6701,379550.0353
394425,50,"Buffalo, NY",msa,NY,131891.7971,132169.3827,132333.6992,132835.0054,133385.9169,134096.832,134835.555,135805.5357,136713.1359,137528.1744,137959.7278,138399.7398,138747.2982,139248.1343,139522.0294,139859.2342,140127.6666,140640.6219,141112.8173,141844.9684,142652.4052,143615.4316,144497.8229,145480.0284,146277.444,146847.3004,147132.7646,147642.3314,148418.9874,149409.9624,150389.6253,151339.9962,152227.7761,153124.7306,154118.4613,155180.2361,156305.3644,157131.7917,158142.9884,159005.5325,160054.7725,161038.6186,162228.2741,163379.5021,164297.6861,164680.9677,164817.7648,164745.8013,165139.9621,165791.7136,166790.9482,167613.7365,168408.784,169258.1482,170038.607,170720.4535,171322.8753,172090.7449,172893.3298,173546.0216,174172.6405,174870.443,175735.1171,176615.3155,177525.3564,178556.2716,179843.2402,181428.5334,183794.2574,186646.2339,189997.2326,192879.6057,195297.6741,197672.7748,200260.4449,203295.1781,206779.0102,210879.5715,214200.2967,215918.7358,215633.5292,215038.9972,214846.3697,215179.8995,217024.6036,220021.8966,224271.5859,228657.175,232729.779,236804.6948,239613.5591,240960.5727,240542.2505,239625.99,238915.3817,238392.5363,237734.7069,237178.5177,237455.772,238879.9793,241292.3934,243957.516,246325.0693,248371.289,249683.1601,250781.9174,251522.3731,252244.9261,252848.6854,253629.6099,255063.2126,257206.4146,259744.4589,261807,263135.7696,264053.4312,264965.7907,265768.6667,266192.181,266828.2141,267272.69,267886.2041,267851.3876,268196.1899,268774.7637,269907.8414,271485.2007,273009.7694,274458.6785,275491.5933
394388,51,"Birmingham, AL",msa,AL,145664.1905,145608.7644,145806.7825,146353.1488,147028.4513,147555.5195,148018.6744,148450.096,148882.9939,149446.8839,150197.5552,150988.3488,151651.1679,152168.6705,152532.9908,152947.4076,153129.9803,153298.0409,153268.5625,153490.8128,153852.9628,154427.2862,155091.935,155834.5639,156449.1694,156802.6254,157125.0675,157487.8494,157858.5822,158072.1622,158431.7744,159076.428,159895.5697,160732.4458,161538.1825,162269.6447,162944.4848,163475.6133,164226.9985,164765.6154,165283.1292,165548.0994,166169.9772,166941.91,167834.392,168434.7474,169139.7625,169992.3494,171191.896,172487.2388,173761.7572,174754.9869,175370.4315,175853.8626,176371.9831,177024.9427,177571.0347,178393.1012,179659.3858,181335.9332,183109.4891,184675.0748,186128.5549,187361.1951,188101.78,188623.8451,189306.6977,190600.3951,192614.6613,195024.8992,197881.6576,200623.8991,203205.6746,205710.3082,208359.0496,211132.5284,213923.5313,216829.6424,219392.0665,221141.4152,222104.871,223316.8653,225362.7436,227779.5896,230981.5435,234715.3481,238972.7556,243061.388,246459.25,249519.6962,251252.7008,252019.9247,251885.5494,251620.8254,251140.7681,250243.5686,249045.7888,248113.1682,248060.8483,249066.6479,250687.3072,252150.8604,252873.9833,253077.6499,252891.4816,252470.0435,251932.3162,251377.1345,251043.1099,250873.888,251273.2628,251819.0977,252359.379,252243.9463,251923.8892,251433.3467,251224.0262,251322.0243,251658.4138,252240.8668,252667.6981,252784.985,252298.3247,251807.4581,251586.159,251562.6788,251531.0215,251531.2895,251814.2953,252301.2362
395031,52,"Rochester, NY",msa,NY,131530.9953,131878.535,131967.9618,132126.0238,132205.044,132413.7724,132761.6887,133520.4025,134290.3968,135056.057,135521.7104,136035.4433,136614.5481,137418.955,138322.8324,139492.0227,140852.5741,142203.4178,143022.7302,143575.0858,144076.9122,144881.2624,145778.7257,146710.0288,147452.5969,147875.3074,147986.0291,148302.5188,148975.3018,149745.2281,150062.5757,149754.3748,149041.0875,148396.2102,147855.5067,147643.437,147574.0002,147564.9009,147716.2592,147791.9117,147976.3587,148293.5792,149136.711,150253.5314,151290.7233,151852.7677,152225.9147,152440.3734,152972.924,153677.9733,154521.7339,155098.5293,155581.6054,156214.3818,156927.6855,157653.0537,158343.8913,159147.5818,160048.3136,160842.1008,161607.0193,162310.4552,162973.052,163644.2653,164420.3026,165390.2355,166701.8496,168408.2447,170868.2564,173894.7124,177057.9337,179629.1647,181474.0511,183087.2837,184943.3221,187258.8133,190471.1238,194389.3638,197621.7113,199029.0834,198439.4874,197352.7758,196654.7943,196613.3987,198277.9945,201151.3225,205327.8612,209626.1781,213706.4329,217497.294,220093.7238,221319.3684,221073.087,220477.2399,220118.2092,220296.0733,220321.2019,220633.3244,221562.15,223665.8654,226573.1457,229984.1799,233491.4711,236860.596,239226.1317,240582.7504,241141.4765,241169.0741,241117.2509,241482.7922,243013.6423,245585.9062,248657.4234,251430.194,253586.197,255341.4892,256853.1485,258218.1072,259183.1131,260250.3025,260981.0264,261640.8163,261531.4133,261574.324,261945.5,262851.6012,264036.7797,264876.3706,265617.8437,266171.4399
394640,53,"Grand Rapids, MI",msa,MI,151548.3926,152237.7045,153001.3151,154010.7803,155275.5387,156492.8794,157428.9928,158323.9204,159123.0234,160174.2174,161219.3634,162544.0902,163998.5404,165387.4348,166620.9939,167924.3053,169373.0098,170825.8902,171961.4307,172995.1094,174034.1854,175214.2326,176520.2793,177898.7281,179279.5287,180575.0545,182119.8991,183936.226,185916.5443,187780.6716,189128.1741,189921.7498,190331.2004,190878.5196,191868.7388,193013.2376,194323.9717,195463.9367,196894.5121,198290.5352,199842.5251,201160.9607,202578.9407,203701.4755,204696.1966,205212.9295,205758.331,206346.4401,207266.281,208389.1103,209926.5772,211335.2558,212658.65,213698.0244,214518.0335,215185.9085,215705.1831,216523.7779,217650.4116,218809.6902,219964.4312,221211.8476,222732.5936,224456.8249,225559.879,226338.3513,227375.241,229164.0191,231909.2585,235041.9516,238549.6746,241780.1296,244736.5225,248270.9498,252448.9177,257471.0629,262650.7461,267633.0391,271287.8591,273033.9333,273509.4488,273938.9661,275269.1541,277502.9491,281072.4842,286144.5976,292058.9222,298024.7573,302843.6571,306293.8962,307305.7315,306152.3157,303762.3311,302045.1956,301203.0368,301038.0363,301042.4307,301310.4418,302445.5138,304321.2562,306818.2851,308761.2401,310084.5039,311208.1685,312376.0158,313458.5076,314223.5051,314824.8406,315682.4006,317137.0531,319541.9288,322099.8605,323909.7255,324810.227,325228.2081,325819.3865,326565.5459,327642.1906,328939.2492,330486.3083,332169.7247,333295.1256,333878.5115,334217.0359,334870.6931,335608.541,336281.3955,336959.7349,338146.8658,339986.6576
