,county_fips,2000,2004,2008,2012,2016,2020,2024
74,12007,0.3622334786193898,0.30034256087399314,0.2965588794743213,0.28802841302841303,0.24702204950578693,0.23417815325329777,0.21246213760276936
75,12009,0.45796059349750357,0.4188254859004393,0.4474613353716047,0.4356927022632513,0.39690972947696224,0.41676673250437674,0.39476361644203195
76,12011,0.6854660054278162,0.6497386718431258,0.674508364949772,0.6755757808543977,0.6795280686651004,0.6498396804742055,0.5856397469640301
77,12013,0.42859984089101033,0.3587656832824686,0.2953292247810574,0.2759535655058043,0.21048168249660787,0.18648773715872283,0.15983093299937381
78,12015,0.4555792903136574,0.4353616999644146,0.46335296072937937,0.42795165788658196,0.3570780350832239,0.3659493057238824,0.3290490523061905
79,12017,0.4616400202560949,0.42568009654390276,0.41854029747492216,0.3892125488908947,0.2950223315424947,0.2930639089611008,0.2691330711242216
80,12019,0.2595799034913426,0.2340682796826611,0.28431309904153357,0.2689364278927971,0.27068151967699566,0.31203531030888376,0.3018696721507199
81,12021,0.3310907260072368,0.3441888914156662,0.38663911552308117,0.3487970421946052,0.3668592500060057,0.3757594241205203,0.33360156660635293
82,12023,0.39126089611903836,0.3239743434587922,0.329406271326461,0.3146777732326801,0.27176516857949873,0.27218320610687025,0.24731698543078123
83,12027,0.4382259767687434,0.4146444844759987,0.4376435346979531,0.42762012088925316,0.3580831518136187,0.3387686923321667,0.2839764762748731
84,12029,0.4037143488834844,0.30653737879261805,0.2704031465093412,0.26248175182481753,0.1790750141003948,0.16802067946824226,0.14599531037887203
85,12031,0.4149221809341365,0.4187170010559662,0.4904164296692525,0.4817828735992477,0.4928505711876102,0.5193227476671642,0.49256952646837754
86,12033,0.3592751842751843,0.3405969202579372,0.40247609211481017,0.39609655810913846,0.3928446902624616,0.4231964821632071,0.4012285103845772
87,12035,0.5242172764994342,0.4861950747167046,0.5079606384945662,0.46251195790816324,0.39419428735056194,0.39549744396382225,0.35787022468374347
88,12037,0.45466666666666666,0.4088200238379023,0.3585349462365591,0.3407202216066482,0.2971545408076333,0.31199411331861665,0.27906282644381436
89,12039,0.6712867190732312,0.7005555023465185,0.6958424507658644,0.7040178571428571,0.6906382196064006,0.6839275129138792,0.6545764586597843
90,12041,0.3666026871401152,0.29009060837048756,0.26084683742812337,0.24160471673929762,0.17784825567211515,0.1771756122980719,0.15689606343811952
91,12043,0.43923240938166314,0.41288151886565727,0.3979082481578322,0.40613123891563213,0.29786735411295995,0.26804722275982196,0.23249619482496195
92,12045,0.4030603665713805,0.33374930671103714,0.30144480291766024,0.28734484234555574,0.2440062420201447,0.24512225240800198,0.22764039750404438
93,12047,0.4451913133402275,0.447347585114806,0.4264838535089302,0.41520685799478196,0.3560875257153544,0.33973693319487713,0.30346160604463185
94,12049,0.3831913499344692,0.2985551542095026,0.35029327513299685,0.3440424640312893,0.29075903125422814,0.2729216152019002,0.21652034128848768
95,12051,0.40565919619381496,0.4075331892559432,0.4637223974763407,0.4701167623194142,0.4269195189639223,0.38402804830541487,0.30683946363023445
96,12053,0.5157844841207142,0.4658740698053168,0.48196347820083535,0.4570606997873574,0.3503002258579849,0.34762023885630633,0.3133594837864157
97,12055,0.4121548890117243,0.37227410551849605,0.40885111371629546,0.3839003399662411,0.33564783605231224,0.32691899403601554,0.2950454378112345
98,12057,0.48401019647918886,0.4658000295839968,0.5359382546856777,0.5338030347356671,0.5356893066047748,0.5347907327019673,0.48450424433887185
99,12059,0.3028658875904285,0.22014108489418632,0.17053897865314305,0.15446657704998168,0.10232725527831094,0.10262105730786317,0.0971900826446281
100,12061,0.4084044377414623,0.39340493316254477,0.42512091119823714,0.38752783964365256,0.37396186086038397,0.3912899623640349,0.3623705420211198
101,12063,0.4290890915906535,0.3839508055089699,0.3586590611557883,0.3536608863198459,0.3097220877311901,0.30403522962164103,0.2682327232996449
102,12065,0.5510056169595942,0.556302973227499,0.5184527584020292,0.5088352895653295,0.47396600187391247,0.46525787965616044,0.40627962085308056
103,12067,0.3208621390809272,0.2556732223903177,0.1933152664859982,0.20476900149031296,0.15569582206191765,0.14018691588785046,0.11800909820711801
104,12069,0.4223905937792356,0.393287660060354,0.4318902229845626,0.4135316711500114,0.3807763625125738,0.39885080529603945,0.3756831936581854
105,12071,0.40934663691353973,0.39431010435396324,0.44780011148146903,0.41675620460048424,0.39470515927813715,0.4033718556716853,0.3571162936232531
106,12073,0.6112808367084954,0.619043752952291,0.6222160431869355,0.6195615123460998,0.6310825353522198,0.6430825619680686,0.6101331680835544
107,12075,0.4404373368146214,0.3684785246299442,0.36344435418359056,0.3367083035272107,0.2702373384191566,0.2703232552060643,0.2472874293493956
108,12077,0.43573264781491,0.3570236903570237,0.27674706246134817,0.2904717853839038,0.20381966186599876,0.196045197740113,0.16339491916859122
109,12079,0.4980171844018506,0.49144521295959226,0.48445654640344904,0.4827745664739884,0.4209144084994628,0.4019092566770353,0.3548599670510708
110,12081,0.4590447031149362,0.4296675550568102,0.4645550728002388,0.43714586209163214,0.4113000092395824,0.4190785162186909,0.38155485120619825
111,12083,0.4475181852794421,0.4133478643705703,0.4414552524818187,0.4180229430676658,0.3652177496261935,0.36933354384164513,0.3407005347845105
112,12085,0.4393464268031028,0.4220762889478832,0.4315205213068731,0.384557414740069,0.36197819856335967,0.3762250028043769,0.34342617243497847
113,12086,0.531758366338315,0.531548583534308,0.5809407914159059,0.6191983037918806,0.6514107989918019,0.5369476065376029,0.4423382399661125
114,12087,0.506514657980456,0.5023900207049922,0.5247740963855422,0.5021999068274755,0.4641223241590214,0.45993609955017445,0.4075959724526672
115,12089,0.29765370782668266,0.26495858573371245,0.27926672102259276,0.25512692882030863,0.240810900631439,0.2677447101324617,0.26338188298918386
116,12091,0.2454773250677134,0.2174689257924344,0.27331213488131334,0.2502537691395356,0.24855497371254168,0.30029987899619454,0.285399037220932
117,12093,0.47568688439606016,0.4247794905613717,0.40318888625779464,0.3985554826001313,0.29733383402177993,0.27679697351828497,0.22963843362942574
118,12095,0.5103790170235535,0.5010559922050931,0.5937030408336794,0.5920230003418034,0.6282378930128926,0.6168123020805356,0.5688782578795031
119,12097,0.5180997554832423,0.4725749235474006,0.5993323204861667,0.6235590878318851,0.6294831281903962,0.5697312870000059,0.4926631484103488
120,12099,0.6381425323469361,0.6071336873701224,0.6151303915492382,0.585632000053597,0.5790256152687092,0.5643389219857787,0.5038385171800018
121,12101,0.5035542107625266,0.45084291330414566,0.4819147284268378,0.4663866343917604,0.3881365638576835,0.39864543646675193,0.37258627854670734
122,12103,0.5205017446913388,0.4997495267607382,0.541705845777928,0.5285678284206012,0.49418484167967147,0.5011207259341941,0.4736093638899524
123,12105,0.45439439257983627,0.4104109406016186,0.4690763482366124,0.46556647265017326,0.42724193507310915,0.42707318150367307,0.3956921048903947
124,12107,0.4736780304512897,0.4039970055007649,0.4026404648191525,0.3764398412544768,0.3131670389674857,0.29208401542687495,0.2594441670827093
125,12109,0.33027367565370547,0.3084175477539576,0.34082446935141364,0.30949051476214345,0.3270452182754984,0.36528295842010117,0.242795175529192
126,12111,0.5449360117486626,0.5213372625142064,0.5610722435366985,0.5395958089964037,0.48757745862797985,0.49212133264704505,0.4083845922424761
127,12113,0.26086070584399706,0.21971581881950897,0.2580790541077914,0.2339310635384575,0.2203262413040106,0.262978942255493,0.4819965502371712
128,12115,0.46714715330900974,0.45793076309712427,0.49948682527251764,0.46258930178044283,0.4402450654047538,0.44737038140643626,0.34179357021996615
129,12117,0.43881024241570327,0.415738105140351,0.4859714781928035,0.4672994553946935,0.4918066280640982,0.5141347485539378,0.45436592133181003
130,12119,0.4427954420143356,0.36910527657405046,0.36386306959873044,0.3244806381917899,0.30036620316314616,0.3185707150767627,0.31094235086211014
131,12121,0.3373065143613939,0.2884848484848485,0.2817191977077364,0.27268553062044426,0.2171935784340584,0.21464465183058148,0.19363577922674258
132,12123,0.39507829977628633,0.35803193987787696,0.3026997840172786,0.306668146011317,0.23695221316890552,0.22875621890547262,0.20020110608345904
133,12125,0.3763038245520193,0.26920593931568754,0.24827981651376146,0.2517390486933634,0.1816553206735937,0.17022308438409312,0.15673930589184826
134,12127,0.5415977869431875,0.5079030790132033,0.528661788005775,0.4940965733428638,0.4327325087862657,0.4289642439453869,0.3902632356906404
135,12129,0.45964071856287425,0.41942945258288356,0.37433042007330136,0.3577601106118216,0.29259757738896364,0.2936076817558299,0.27637527302280696
136,12131,0.3165394973070018,0.26140188488724336,0.2683373854497849,0.23688789460601542,0.21071341014954645,0.2388356243502368,0.20884341311894755
137,12133,0.35908624229979463,0.28324092987063515,0.25930622226247624,0.2597163381838276,0.2076873681313641,0.19201505358749898,0.17106314948041568
138,13001,0.34692524448864576,0.2913907284768212,0.2663396335305151,0.251466170791017,0.20698614318706698,0.21420830824804335,0.18747746665064294
139,13003,0.40068326012689115,0.32413793103448274,0.3258075720736367,0.32426778242677823,0.27067961165048543,0.264,0.22950819672131148
140,13005,0.32231962238705325,0.2458366375892149,0.20916538658474143,0.20365602471678682,0.15307150050352467,0.1346112427309929,0.13351273028358518
141,13007,0.5921750663129973,0.5327262379055208,0.5053763440860215,0.5028499050031665,0.45614035087719296,0.420916720464816,0.40054310930074677
142,13009,0.4937992290933467,0.46775752554542943,0.5232784887263864,0.5278123444499752,0.5087125805833919,0.5065676439616472,0.488923290450008
143,13011,0.27589326096788785,0.20669185105234755,0.1670733691231495,0.12716009129442452,0.10032267527134058,0.106795004010542,0.108252334667429
144,13013,0.3157485753755828,0.23247232472324722,0.2741536940943909,0.24352603724801034,0.2376480785900029,0.28056472609174116,0.2964582522493647
145,13015,0.3377721792333993,0.25758684946093435,0.27111510185756776,0.23803583579042867,0.21540802140440155,0.24297713298235743,0.24368587558771607
146,13017,0.48407367280606717,0.39557249138087464,0.43116364241717997,0.42518618821936355,0.35976027397260274,0.3678868040602891,0.33935185185185185
147,13019,0.3763194125745755,0.29486948694869486,0.23085373509102322,0.2081425768476128,0.16184881743700727,0.1650624349635796,0.1501863354037267
148,13021,0.5094258870523978,0.5105782792665726,0.5904973948867078,0.6009375778719163,0.6047509452572744,0.6205016202018472,0.6126979514746477
149,13023,0.343219196548935,0.2879946043165468,0.273972602739726,0.26132619439868204,0.22842323651452281,0.2324880297925164,0.22227755644090305
150,13025,0.30556792873051225,0.22500447147200858,0.1805129859654783,0.15907165847873964,0.10006466214031684,0.09089726918075422,0.08679245283018867
151,13027,0.46557085739671256,0.4295788442703232,0.4321567357512953,0.4689181111775254,0.40584363461229733,0.39574468085106385,0.3656975935456948
152,13029,0.30997573854716715,0.26022304832713755,0.2852212111703797,0.2794150900731137,0.27600907653166473,0.3211647524186246,0.31729004364318636
153,13031,0.382173046526012,0.3582652419861722,0.40345117845117845,0.40362687760339966,0.3802036291977995,0.3794593135104121,0.3542878242407459
154,13033,0.5238698774820448,0.49887507400828895,0.5464132818210296,0.556872037914692,0.5130123617436565,0.49099820906777264,0.4531349242355503
155,13035,0.4163168461398065,0.334416850864647,0.3401020861074123,0.32003450506793185,0.27641926101475817,0.2803082191780822,0.2732880937692782
156,13037,0.5904,0.5569935291189647,0.6088929219600726,0.5951398441082072,0.5868591338974615,0.5771873568483737,0.561617145640526
157,13039,0.36334565803937247,0.328283185840708,0.38165332077249176,0.3598758465011287,0.32510964912280704,0.3431389439228185,0.3205079316656498
158,13043,0.3905786350148368,0.3486005089058524,0.3459227467811159,0.33047700656955153,0.2780487804878049,0.2882780554293503,0.2621657167908812
159,13045,0.3489911476194274,0.291606058013177,0.33338760320967553,0.30970513571568054,0.2933188995834608,0.30230479949361433,0.2930696360312448
160,13047,0.3125178540821573,0.26142349074866067,0.24852534752299632,0.2310209705895018,0.18602565602214685,0.21595688339200597,0.22103632294715098
161,13049,0.3644524236983842,0.31525925925925924,0.32678132678132676,0.32142857142857145,0.2538558786346397,0.2439186200796108,0.21824880797572604
162,13051,0.49829659185810676,0.5008011941084795,0.5726657176230107,0.5606886924150768,0.5768767711941322,0.5951281836779704,0.5907319371279284
163,13053,0.5042016806722689,0.4606674612634088,0.505789152955515,0.4979508196721312,0.441635687732342,0.43115707821590177,0.4172106824925816
164,13055,0.42848170827445436,0.36008204076400463,0.3178256611165524,0.29047371160853724,0.19975232198142415,0.1869328493647913,0.17777777777777778
165,13057,0.24429740899697983,0.20289617037584518,0.24128512668818622,0.20591562451351772,0.23829807329051755,0.300559765699075,0.3033793017766182
166,13059,0.5613872746789059,0.5906445471852053,0.658690232392485,0.6479896040360801,0.6995037807183365,0.7139066027646849,0.6934054177969663
167,13061,0.6469661150512215,0.6105585309869931,0.6116910229645094,0.6161543959971408,0.5518606492478226,0.5536089698668535,0.5376569037656904
168,13063,0.667277696307159,0.7083275476842676,0.8333282845112235,0.8519076147757808,0.8608375061905024,0.8579104853130138,0.8480644580482535
169,13065,0.42789722076560044,0.33318525099955576,0.3708286464191976,0.34775510204081633,0.2842934106920845,0.26192145862552596,0.2418188081295212
170,13067,0.38154685918034953,0.374717938735933,0.4523645542695877,0.4366926251287535,0.5115147604246197,0.5727940511999587,0.5752046801298469
171,13069,0.38431917852176706,0.3238909238909239,0.35160418036980196,0.35351275777700103,0.2992252594649905,0.29895950692557494,0.2738634189887139
172,13071,0.3335019219097714,0.2893609731026212,0.3106424497148004,0.30062046004842613,0.25918718658783024,0.26227762465547483,0.24835496528825837
173,13073,0.2517331387352999,0.24349343491306846,0.2853793730122672,0.28258554349319776,0.30476666881817593,0.36891317240596094,0.3708211676692347
174,13075,0.4183256763654926,0.36119216340141724,0.35427693358374596,0.34164296469800903,0.2956653735874515,0.2958758442304929,0.26684856753069575
175,13077,0.2980614159233782,0.2515296841408963,0.2923415957206359,0.2766822932817716,0.28051627309019556,0.3197685937314261,0.32949657152903944
176,13079,0.4322857142857143,0.3541761752624372,0.3529865125240848,0.3362238864800946,0.28105221518987344,0.26725136521595233,0.25015812776723595
177,13081,0.40842787682333875,0.3788171006107361,0.4108403249434012,0.43094298544019594,0.38410506363390196,0.37451398469835695,0.3698714780029659
178,13083,0.328159645232816,0.29445969956388307,0.2552652414885194,0.2398843930635838,0.16040558510638298,0.1721031800191074,0.1648459555664662
179,13085,0.2572335920959774,0.17465243296921548,0.16528256025926677,0.12301744647105471,0.12759957701797672,0.15650969529085873,0.17210377600821988
180,13087,0.44798945286750164,0.40078431372549017,0.4289315493503975,0.4408065290446471,0.40654574132492116,0.4142832379961865,0.3797776233495483
181,13089,0.7243197884828142,0.7318457338431313,0.7951713906457406,0.7872154810056309,0.8300477483010719,0.840771958537916,0.8271313891986793
182,13091,0.40117281821317696,0.3421354764638347,0.31887441631850577,0.31896551724137934,0.26807580174927115,0.27090092338407784,0.2498199279711885
183,13093,0.5448552593866437,0.5156821745948772,0.51780092031969,0.5351288056206089,0.48966780015694483,0.46953316953316954,0.4613352545629203
184,13095,0.5761644404457056,0.5909118033178183,0.6756372472984851,0.6966670199236965,0.694958709715887,0.7015786018098256,0.7064176671113087
185,13097,0.37138579271335886,0.38231006380995625,0.5092702747222578,0.5201163088402033,0.5554261760596181,0.6271462056841488,0.6583518423600433
186,13099,0.4556179775280899,0.4053860819828408,0.48983816334211516,0.5195415257422021,0.45932203389830506,0.47237836790075594,0.44257588187038555
187,13101,0.30699774266365687,0.23380566801619435,0.1700507614213198,0.15871559633027524,0.13413585554600171,0.11735769501054111,0.08856345885634588
188,13103,0.3061185830649744,0.22418714321171507,0.24476842209659824,0.24081195541060216,0.21353456241474897,0.24840723341270352,0.2533876465209078
189,13105,0.4365175332527207,0.3921156373193167,0.40879281029876124,0.39564676616915423,0.32422423700676795,0.31619989017023614,0.2824267782426778
190,13107,0.45888637099384916,0.3728494623655914,0.3751528491073612,0.36464432540176905,0.3133848133848134,0.30567037625861154,0.2786697247706422
191,13109,0.39797253106605623,0.346175799086758,0.35818561001042754,0.3585972850678733,0.31975099037917376,0.3143399810066477,0.2873372781065089
192,13111,0.3336992316136114,0.2843883616644071,0.2506239201382223,0.20515933232169956,0.16642146257031587,0.17442333785617367,0.17501091090466986
193,13113,0.2887757575757576,0.28501139126605785,0.3453769510660727,0.34138831710228157,0.39916340944935885,0.465592745398989,0.4840876228057136
194,13115,0.38835171476053787,0.3192951205547427,0.3160866865742246,0.2977790133753436,0.27526823550626633,0.2919452481096983,0.2890791809947632
195,13117,0.1942372979717378,0.16294184316781185,0.20659228664914445,0.1810534425129537,0.2514333479793812,0.3314588651089731,0.3326924482783829
196,13119,0.35795753640989647,0.3008173656706418,0.23975948891394214,0.19690003940627873,0.14981318548873088,0.1494091164884637,0.13604824054188006
197,13121,0.5918009878984387,0.5974572209174136,0.6763880876121511,0.6507231389170491,0.7160719709570575,0.7352541745115589,0.7267603186206454
198,13123,0.31097475944777575,0.2529222087867795,0.23716203955724913,0.1798970966556413,0.15793280823018807,0.17920664996027139,0.18560008700853772
199,13125,0.24604743083003952,0.19747235387045814,0.14872521246458922,0.13424866514111367,0.10050983248361253,0.09948652118100128,0.07978404319136173
200,13127,0.35156391249322005,0.32506347479144,0.38232544110993816,0.36385226684529426,0.35374170096434043,0.38267261115797085,0.3694110109377145
201,13129,0.3366733466933868,0.25657685202879166,0.24555549162879006,0.2067680471238805,0.1731439146527324,0.1842868552692421,0.1813152818721112
202,13131,0.4113378684807256,0.37892156862745097,0.37996564311788705,0.365942416782618,0.3323406132803883,0.33971651178071904,0.3081967213114754
203,13133,0.41762751612272814,0.40537775829314626,0.42421547452674374,0.386968085106383,0.3681666474853263,0.3664395840803155,0.35462330112341894
204,13135,0.3353567334461488,0.3374230341973876,0.4483599806790816,0.4532329561779152,0.5305995363125994,0.592364785420341,0.5835836052634112
205,13137,0.26648409521803246,0.2085861650485437,0.1977362607391245,0.15905163475495956,0.1584253174248708,0.17638613861386138,0.17413064112520493
